Katsesõna	Tähendus	vastus	põhjendus
kruusakas	kruusateel sõitmiseks mõeldud rehv	neutraalsetes/formaalsetes	"Sõna ""kruusakas"" tähenduses ""kruusateel sõitmiseks mõeldud rehv"" on tehniline termin, mida kasutatakse peamiselt neutraalsetes või formaalsetes kontekstides nagu autonduse ja rehvide valdkonna tekstid. See on erialatermin, mida võib kohata autoajakirjades, rehvimüüjate veebilehtedel ja tehnilist teavet sisaldavates juhendites. Kuigi sõna on lühendatud vorm pikemast kirjeldusest, ei ole see tingimata informaalne, vaid pigem valdkonnaspetsiifiline neutraalne termin."
krõbi	vana (jõuetu) inimene	informaalsetes	Sõna 'krõbi' tähenduses 'vana (jõuetu) inimene' on kõnekeelne, slängilik väljend, mida kasutatakse peamiselt informaalsetes kontekstides. See on pigem halvustava või familiaarse varjundiga sõna, mida ei kohta ametlikes või neutraalsetes tekstides. Sellist sõna võib leida internetifoorumites, sotsiaalmeedia postitustes, argivestlustes või ilukirjanduses tegelaskõne osana, kuid mitte ametlikes dokumentides või akadeemilistes tekstides.
krööm	väike hulk, vähene määr	informaalsetes	"Sõna 'krööm' tähenduses 'väike hulk, vähene määr' on pigem kõnekeelne väljend, mida kohtab enamasti informaalsetes kontekstides. See ei ole neutraalne või formaalne keelend, vaid kuulub pigem argikeelde. Seda kasutatakse tüüpiliselt väljendites nagu ""krööm soola"" või ""krööm jõudu"", kus see tähistab väikest kogust. Sõna on ekspressiivne ja sobib hästi informaalsesse suhtlusse, kuid ametlikes dokumentides või akadeemilistes tekstides eelistatakse täpsemaid ja neutraalsemaid väljendeid nagu ""natuke"", ""veidi"" või ""vähesel määral""."
kröömike	väike hulk, vähene määr	informaalsetes	"Sõna ""kröömike"" tähenduses ""väike hulk, vähene määr"" on pigem kõnekeelne ja emotsionaalselt markeeritud väljend, mida kasutatakse enamasti informaalsetes kontekstides. See on ekspressiivne deminutiiv, mis kannab subjektiivset hinnangut. Seda kohtab tõenäolisemalt blogides, sotsiaalmeedia postitustes, foorumites ja igapäevases kõnekeeles kui ametlikes või formaalsetes tekstides, kus eelistatakse neutraalsemaid väljendeid nagu ""natuke"", ""veidi"" või ""väike kogus"". Sõna häälikuline kuju (ö-täht, deminutiivliide -ke) viitab samuti selle emotsionaalsele ja kõnekeelsele iseloomule."
kröömikene	väike hulk, vähene määr	informaalsetes	"Sõna ""kröömikene"" on kõnekeelne deminutiivvorm, mida kasutatakse peamiselt informaalsetes kontekstides. See on emotsionaalselt laetud väljend, mis viitab väga väikesele kogusele. Sõna esineb tüüpiliselt suulises kõnes, blogides, foorumites ja muudes mitteametlikes tekstides. Selle häälikuline kuju (ö-tähed, deminutiivliide -kene) viitab samuti kõnekeelsusele. Formaalsetes tekstides kasutatakse selle asemel neutraalsemaid väljendeid nagu ""natuke"", ""pisut"" või ""väike kogus""."
kröönima	raha kokku hoidma, rahaga koonerdama	informaalsetes	"Sõna ""kröönima"" tähenduses ""raha kokku hoidma, rahaga koonerdama"" on kõnekeelne väljend, mida kasutatakse pigem informaalsetes kontekstides. See ei ole neutraalne või formaalne majandustermin, vaid pigem slängisõna, mida võib kohata argikõnes, foorumites, sotsiaalmeedia postitustes või mitteametlikes vestlustes. Sõna häälikuline kuju (ö-täht, pikendatud vokaal) viitab samuti kõnekeelsele iseloomule. Formaalsetes tekstides kasutataks selle asemel neutraalsemaid väljendeid nagu ""kokkuhoidlik olema"", ""säästma"" või ""koonerdama""."
kuda	"esineb millegi toimumise viisi, olukorra vms täpsustamisel otseses või kaudselt väljendatud küsimuses ning täpsustava lauseosa alguses	 mis moel, mis viisil"	informaalsetes	"Sõna ""kuda"" tähenduses ""kuidas"" on selgelt kõnekeelne ja vananenud variant standardsest ""kuidas"" vormist. See esineb peamiselt informaalsetes kontekstides nagu murdetekstid, vanem ilukirjandus (eriti tegelaste kõnes), internetisuhtlus ja muud mitteformaalsed tekstid. Tänapäeva neutraalses või formaalses kirjakeeles kasutatakse selle asemel sõna ""kuidas"". ""Kuda"" on säilinud peamiselt kõnekeeles ja murdelises kasutuses, mistõttu see vajab informaalse registri märgendit."
kuidamoodi	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	informaalsetes	"Sõna ""kuidamoodi"" on ""kuidas"" kõnekeelne variant, mida kasutatakse peamiselt informaalsetes kontekstides. See esineb sagedamini suulises kõnes, blogides, foorumites, sotsiaalmeedia postitustes ja ilukirjanduses tegelaste otsekõnes, kus see annab tekstile kõnekeelsema varjundi. Neutraalsetes või formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse tavaliselt selle asemel sõna ""kuidas"". ""Kuidamoodi"" on moodustatud sõnadest ""kuidas"" ja ""moodi"", mis annab sellele rahvakeelse iseloomu."
kuidaviisi	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	informaalsetes	"Sõna ""kuidaviisi"" on pigem kõnekeelne variant sõnast ""kuidas"" ning esineb sagedamini informaalsetes kontekstides. See on arhailisema kõlaga ja tänapäevases neutraalses või formaalses kirjakeeles kasutatakse selle asemel tavaliselt lühemat vormi ""kuidas"". ""Kuidaviisi"" võib kohata murdelises kõnes, ilukirjanduses tegelaste kõnes, blogides ja muudes informaalsetes tekstides, kus soovitakse anda edasi teatud kõnekeelset või vanamoodsat varjundit."
kuivamaarott	(maismaal töötava inimese, kuivamaamehe kohta)	informaalsetes	"Sõna ""kuivamaarott"" on merendusslängi kuuluv väljend, mida kasutatakse kõnekeeles ja informaalsetes kontekstides. See on kergelt halvustava varjundiga nimetus maismaal töötavate inimeste kohta, mida kasutavad peamiselt meremehed või merendusega seotud inimesed. Sõna ""rott"" kasutamine inimese kohta viitab juba iseenesest informaalsele ja familiaarsele kõnepruugile. Formaalsetes tekstides või ametlikus suhtluses kasutataks neutraalsemaid väljendeid nagu ""maismaal töötav inimene"" või ""kuivamaamees""."
kulka	kultuurkapital	informaalsetes	'Kulka' on lühend sõnast 'kultuurkapital' ning seda kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne lühendvorm, mida kohtab sageli blogides, sotsiaalmeedia postitustes, foorumites ja vabamas suhtluses kultuurivaldkonna inimeste seas. Formaalsetes dokumentides või ametlikes tekstides kasutatakse tavaliselt täispikka nimetust 'Eesti Kultuurkapital' või lihtsalt 'Kultuurkapital'. 'Kulka' on tüüpiline näide keelelisest ökonoomsusest, mis on omane just informaalsele keelekasutusele.
kulku	(väike) viinapudel	informaalsetes	Sõna 'kulku' tähenduses '(väike) viinapudel' on slängisõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtlusolukordades. See ei ole ametlik või neutraalne termin alkohoolse joogi pudeli kohta, vaid pigem argikõnes, sõpruskonnas või vabamas õhkkonnas kasutatav väljend. Sellist sõna võib kohata internetifoorumites, sotsiaalmeedia postitustes või mitteametlikes vestlustes, kuid mitte ametlikes dokumentides või formaalses kirjakeeles.
kullaauk	(rohket tulu või suurt edu pakkuva ettevõtmise, hea tuluallika kohta)	neutraalsetes/formaalsetes	"Sõna ""kullaauk"" metafoorses tähenduses (hea tuluallika või kasuliku ettevõtmise kohta) on levinud majandus- ja ärikeeles ning ajakirjanduses, kus seda kasutatakse neutraalse kujundliku väljendina. See ei ole spetsiifiliselt informaalse registri sõna, vaid pigem üldlevinud metafoor, mida võib kohata nii ajaleheartiklites, ärianalüüsides kui ka formaalsemas keelekasutuses. Kuigi sõnal on kujundlik tähendus, ei ole see stiililiselt markeeritud kui eriti kõnekeelne või slängilik väljend."
kunde	"klient	 sagedane või järjekindel ostja või tellija teatud ärist või teatud isikult"	informaalsetes	"Sõna ""kunde"" tähenduses ""klient"" on pigem kõnekeelne ja kasutatakse informaalsetes kontekstides. Neutraalses või formaalses keelekasutuses eelistatakse sõna ""klient"". ""Kunde"" esineb sagedamini suulises kõnes, sotsiaalmeedias, foorumites ja muudes vabamas vormis tekstides. See on slängisõna, mis on küll laialt levinud, kuid mida ametlikes dokumentides või formaalsetes ärisituatsioonides tavaliselt välditakse."
kuraasitama	kuraasikalt, uhkeldavalt hooplema	informaalsetes	"Sõna ""kuraasitama"" on kõnekeelne väljend, mis on tuletatud sõnast ""kuraas"" (julgus, pealehakkamine). See pole kirjakeele normeeritud sõna, vaid pigem slängipärane väljend, mida kohtab peamiselt informaalsetes suhtluskontekstides. Sõna kõlab familiaarselt ja sobib kasutamiseks vabamas õhkkonnas, näiteks blogides, sotsiaalmeedia postitustes või igapäevases kõnekeeles. Neutraalses või formaalses kontekstis (ametlikud dokumendid, teadusartiklid) kasutataks tõenäoliselt täpsemaid ja neutraalsemaid väljendeid nagu ""hooplema"", ""kiitlema"" või ""uhkustama""."
kuraditosin	kolmteist	informaalsetes	"Sõna ""kuraditosin"" on kõnekeelne väljend, mis sisaldab sõna ""kurat"", mis on juba iseenesest pigem informaalses kontekstis kasutatav. Seda väljendit kasutatakse enamasti informaalsetes suhtlusolukordades, kõnekeeles, ilukirjanduses tegelaste kõnes või vabamas kirjalikus suhtluses. Ametlikes dokumentides, teadustekstides või formaalsetes olukordades kasutatakse tavaliselt neutraalset numbrit ""kolmteist"". ""Kuraditosin"" kannab endas teatavat emotsionaalset varjundit ja rahvapärimuse tausta (seostub ebaõnnega), mis muudab selle kasutuse sobivaks just informaalsetes kontekstides."
kuram	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	"Sõna ""kuram"" on leebe kirumissõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtlusolukordades. See esineb tüüpiliselt igapäevases vestluses, blogides, foorumites, sotsiaalmeedia postitustes ja ilukirjanduses tegelaste otsekõnes. Formaalsetes tekstides (ametlikud dokumendid, akadeemilised tekstid, uudised) välditakse tavaliselt selliseid kirumissõnu. ""Kuram"" on küll leebem kui tugevamad vandesõnad, kuid siiski piisavalt emotsionaalne ja kõnekeelne, et seda peetakse informaalseks keelekasutuseks."
kuramus	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	"Sõna ""kuramus"" on leebe kirumissõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtlusolukordades. See esineb tüüpiliselt igapäevases vestluses, sotsiaalmeedia postitustes, foorumites, blogides ja ilukirjanduses tegelaste otsekõnes. Kuna tegemist on emotsionaalse väljendiga, mis asendab tugevamat vandesõna, ei ole see sobilik ametlikes või formaalsetes tekstides nagu ametlikud kirjad, teadusartiklid või ametlikud kõned. Sõna ""kuramus"" on küll leebem kui otsesed vandesõnad, kuid säilitab siiski informaalse registri tunnused."
kurask	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	"Sõna ""kurask"" on leebe kirumissõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtlusolukordades. See esineb tüüpiliselt argivestlustes, sotsiaalmeedia postitustes, foorumites ja ilukirjanduses tegelaste kõnes. Formaalsetes tekstides (ametlikud dokumendid, akadeemilised tekstid, uudised) välditakse selliseid ekspressiivseid kirumissõnu. ""Kurask"" on pehmendatud variant tugevamast vandesõnast, mida kasutatakse emotsionaalse väljendusena, kuid mitte ametlikus või formaalses kontekstis."
kuresaapad	päikesest, tuulest ja veest pragunenud ja parkunud jalanahk	neutraalsetes/formaalsetes	"Sõna ""kuresaapad"" tähenduses ""päikesest, tuulest ja veest pragunenud ja parkunud jalanahk"" on pigem neutraalse või formaalse registriga termin. See on spetsiifiline kirjeldav väljend, mida võib kohata rahvapärimuses, meditsiinilistes või looduskirjeldustes. Kuigi tegemist on kujundliku väljendiga, ei ole see slängilik ega eriti informaalne. Sõna on pigem rahvapärane termin, mida kasutatakse konkreetse seisundi kirjeldamiseks ja mis on leidnud kasutust ka neutraalsemates kontekstides."
kurikael	pätt, suli, kurjategija	informaalsetes	Sõna 'kurikael' tähenduses 'pätt, suli, kurjategija' on pigem kõnekeelne ja emotsionaalselt laetud väljend, mida kasutatakse sagedamini informaalsetes kontekstides. See on veidi kujundlik ja ekspressiivne sõna, mis sobib paremini mitteametlikku keelekasutusse. Ametlikes tekstides (nt õigusaktides, uudistes) eelistatakse neutraalsemaid termineid nagu 'kurjategija', 'õigusrikkuja' või konkreetsemaid termineid vastavalt süüteo iseloomule. 'Kurikael' sisaldab hinnangulist elementi, mis muudab selle formaalsetes kontekstides vähem sobivaks.
kuripatt	leebe kirumissõna, mida kasutatakse kedagi või midagi sarjates	informaalsetes	"Sõna ""kuripatt"" tähenduses ""leebe kirumissõna"" on pigem informaalse registri väljend. Seda kasutatakse peamiselt kõnekeeles, igapäevases suhtluses ja vabamas õhkkonnas, näiteks kui keegi teeb midagi valesti või pahandust. See on emotsionaalne väljend, mida kasutatakse sageli humoorikas või kerges noomivas toonis. Formaalsetes tekstides (ametlikud dokumendid, teadusartiklid jms) sellist kõnekeelset kirumissõna tavaliselt ei kasutata. Sõna esineb sagedamini ilukirjanduses tegelaste kõnes, blogides, sotsiaalmeedia postitustes ja muudes informaalsetes kontekstides."
kursa	"(aastane) õppimise periood kõrgkoolis	 kõrgkooli või kutsekooli hrl aastase programmiga õppeaste	 samal aastal õppimist alustanud õppijad"	informaalsetes	"Sõna ""kursa"" on kõnekeelne variant sõnadest ""kursus"" või ""aastakäik"" kõrghariduse kontekstis. Seda kasutatakse peamiselt üliõpilaste omavahelises suhtluses, sotsiaalmeedia postitustes, foorumites ja muudes informaalsetes keskkondades. Ametlikes dokumentides, õppekavades või akadeemilistes tekstides kasutatakse tavaliselt korrektseid termineid nagu ""kursus"" või ""õppeaasta"". ""Kursa"" on seega slängisõna, mis on levinud just informaalses keelekasutuses."
kuts	koer, ka meelitussõnana	informaalsetes	"Sõna ""kuts"" tähenduses ""koer"" või meelitussõnana on selgelt informaalse registri sõna. See on hellitav, kõnekeelne väljend, mida kasutatakse peamiselt igapäevases suhtluses, sotsiaalmeedia postitustes, blogides ja mitteametlikes tekstides. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse tavaliselt neutraalset sõna ""koer"". ""Kuts"" on emotsionaalselt laetud, sageli hellitav pöördumine, mis sobib informaalsesse konteksti."
kutsa	koer, ka meelitussõnana	informaalsetes	"Sõna ""kutsa"" on hellitav, kõnekeelne väljend koera kohta, mida kasutatakse peamiselt informaalsetes kontekstides. See on tüüpiline näide argisest, emotsionaalse varjundiga sõnast, mida kohtab pigem vabamas suhtluses, sotsiaalmeedia postitustes, foorumites või igapäevases kõnekeeles. Ametlikes või formaalsetes tekstides (nagu teadusartiklid, ametlikud dokumendid) kasutatakse neutraalset sõna ""koer"". ""Kutsa"" on eriti levinud lemmikloomadega suhtlemisel või neist rääkimisel emotsionaalses kontekstis."
kutt	(noormehe, poisi kohta:) poiss, semu, vend, sell	informaalsetes	"Sõna ""kutt"" tähenduses ""poiss, semu, vend, sell"" on selgelt informaalse registri sõna. See esineb peamiselt kõnekeeles, sotsiaalmeedia postitustes, foorumites, blogides ja muudes mitteametlikes suhtluskontekstides. Seda kasutatakse sageli noorte omavahelises suhtluses, sõprade vahel või vabamas õhkkonnas. Formaalsetes tekstides (ametlikud dokumendid, akadeemilised tekstid, uudised) kasutatakse tavaliselt neutraalsemaid sõnu nagu ""noormees"" või ""poiss"". ""Kutt"" kannab endas familiaarsuse ja vabama suhtluse varjundit."
kuubikuline	(mootori silindrimahu kohta:) kuupsentimeetrine	neutraalsetes/formaalsetes	"Sõna ""kuubikuline"" on tehniline termin, mida kasutatakse peamiselt autode ja mootorrataste tehnilistes kirjeldustes, automüügi kuulutustes ja tehnilist teavet sisaldavates tekstides. See on neutraalse või formaalse registri sõna, mida kasutatakse täpse silindrimahu kirjeldamiseks (nt ""1600-kuubikuline mootor""). Kuigi see on kõnekeelsem kui ""kuupsentimeetrine"", on see siiski piisavalt tehniline ja spetsiifiline, et seda ei saa pidada selgelt informaalseks. Seda kasutatakse sageli ka ajakirjanduses ja muudes formaalsetes kontekstides, kui kirjeldatakse sõidukite tehnilisi omadusi."
kuvalda	suur raske vasar, mida kasutatakse hrl millegi lammutamiseks või lõhkumiseks	neutraalsetes/formaalsetes	"Sõna ""kuvalda"" on tehniline termin, mis tähistab konkreetset tööriista - suurt rasket vasarat. See on neutraalne oskussõna, mida kasutatakse nii ehituse, tööriistade kui ka tööstuse kontekstis. Sõnal puuduvad selged informaalsuse tunnused ning seda kasutatakse asjalikus keeles, kui on vaja täpselt kirjeldada vastavat tööriista. Kuigi sõna võib esineda ka kõnekeeles, on see siiski oma põhiolemuselt neutraalne tehniline termin, mida kasutatakse ka formaalsetes kontekstides nagu ehitusalased juhendid, tööriistade kataloogid või tehnilised kirjeldused."
