Katsesõna	Tähendus	vastus	põhjendus
sihker	kindel, selge	informaalsetes	"Minu treeningandmetes esineb ""sihker"" peamiselt otsekõnes ja jutumärkides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse sõnaga.  Samuti on see seotud emotsioonide ja subjektiivsete arvamuste väljendamisega, mis on informaalsetele tekstidele omane."
sihuke	niisugune, seesugune	informaalsetes	"Minu treeningandmetes esineb ""sihuke"" peamiselt otsekõnes ja mitteformaalsetes olukordades. See annab mulle alust arvata, et tegemist on pigem informaalse sõnaga."
sihukene	niisugune, seesugune	informaalsetes	"""Sihukene"" kõlab kõnekeelse ja mitteametlikuna.  Minu treeningandmetes esineb see sõna peamiselt dialoogides, jutustavas stiilis ja mitteformaalsetes kirjutistes. See jätab mulje, et tegemist on pigem argise ja emotsionaalse sõnaga, mis ei sobi ametlikesse või akadeemilistesse tekstidesse."
sihvkad	"päevalille musta kestaga väikesed seemned, millest pressitakse õli ja mida ka süüakse	 päevalille musta koorega väikesed seemned, mida süüakse ja millest tehakse õli"	neutraalsetes/formaalsetes	"Sõna ""sihvkad"" tundub olevat üldkasutatav termin, mis sobib nii igapäevasesse kõnekeelde kui ka ametlikumatesse tekstidesse.  See ei ole släng ega murdesõna, mis viitaks informaalsele kasutusele. Samuti ei ole tegemist spetsiifilise terminiga, mis piirduks vaid formaalsete tekstidega. Seega sobib see neutraalsesse ja formaalsesse registrisse."
siiam	Kagu-Aasiast pärit siniste silmadega, hrl lühikese pruunika karvaga sale ja nõtke kass	neutraalsetes/formaalsetes	"""Siiam"" on kassiliigi ametlik nimetus ja seda kasutatakse tõustandardites, entsüklopeediates ja teistes ametlikes kirjutistes.  See ei ole släng ega omane ainult argikeelele."
silmaklaasid	"kahest (optilisest) klaasist ja raamist koosnev ese, mida kantakse nägemise parandamiseks ja korrigeerimiseks või silmade kaitseks	 kahest klaasist ja raamist koosnev ese, mida inimesed kannavad silmade ees, et paremini näha"	neutraalsetes/formaalsetes	"""Silmaklaasid"" on üldkasutatav sõna, mis sobib nii igapäevasesse kõnekeelde kui ka ametlikumatesse tekstidesse.  See ei ole släng ega liiga argikeelne.  Seda võib kohata nii ilukirjanduses, uudistes kui ka näiteks meditsiinilistes tekstides."
sinder	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	"""Sinder"" on leebe vandumine või hüüatus, mida kasutatakse emotsionaalse reaktsiooni väljendamiseks. See sobib pigem argisesse kõnekeelde ja mitteametlikku suhtlusse.  Formaalsetes või ametlikes tekstides on selle kasutamine kohatu."
sindrinahk	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	"Sõna ""sindrinahk"" on leebe kirumissõna, mis viitab pahandamisele, taunimisele, imestusele või üllatusele.  Kirumissõnu ja ekspressiivset keelt kasutatakse üldiselt informaalsetes olukordades ja tekstides, kus suhtlus on vabam ja emotsionaalsem. Seega sobib ""sindrinahk"" pigem sellisesse konteksti."
sinikrae	tööline, teenindaja, müüja vm teenindavat või tootvat tööd tegev inimene	informaalsetes	"""Sinikrae"" on suhteliselt uus ja mitteametlik termin, mis on laenatud inglise keelest (""blue-collar""). Minu treeningandmetes esineb see peamiselt blogides, foorumites ja arvamuslugudes, kus kirjeldatakse töötajate olukorda või ühiskondlikke probleeme. See viitab sellele, et sõna kasutatakse pigem informaalses kontekstis."
sinisukk	(naise kohta, kel on kirjanduslikke vm vaimutegevuse kalduvusi, ent kes ei pruugi sel alal õnnestuda)	informaalsetes	"Sõna ""sinisukk"" kannab endas halvustavat ja iroonilist varjundit, mis sobib pigem mitteametlikku kõnekeelde.  See viitab naise intellektuaalsetele püüdlustele negatiivses või pilkavas toonis, mis ei oleks ametlikus või neutraalses kontekstis kohane."
sisse vehkima	varastama, näppama	informaalsetes	"""Sisse vehkima"" varastamise tähenduses kõlab kõnekeelse ja argise väljendina. See sobiks pigem otsekõnesse või jutustusse, mis jäljendab kõnekeelt.  See ei tundu sobivat ametlikku või formaalsesse keelde."
sitaseen	söögiks kõlbmatu, mittesöödav seen	informaalsetes	"Sõna ""sitaseen"" kannab negatiivset ja halvustavat varjundit. See on rahvapärane ja ebaviisakas viis viidata mittesöödavale seenele.  Seetõttu sobib see pigem informaalsesse suhtlusse, kus selline väljendusviis on aktsepteeritav. Formaalsetes või neutraalsetes tekstides kasutataks pigem sõna ""mittesöödav seen"" või ""mürgine seen""."
sitasti	halvasti	informaalsetes	"Sõna ""sitasti"" kannab negatiivset ja ebaviisakat konnotatsiooni. Minu treeningandmete põhjal kasutatakse seda peamiselt vabas vormis ja emotsionaalsetes kontekstides, näiteks vestlustes, blogides ja sotsiaalmeedias, kus väljendatakse rahulolematust või pahameelt. See ei sobi ametlikku ega viisakasse keelekasutusse."
sitavesi	solgivesi	informaalsetes	"Sõna ""sitavesi"" kannab negatiivset ja ebaviisakat konnotatsiooni. See on släng ja ropp väljend, mida kasutatakse pigem emotsionaalselt laetud ja mitteametlikes olukordades.  See ei sobi ametlikku kõnepruuki ega viisakasse seltskonda."
siva	ruttu, kiiresti	informaalsetes	"Minu treeningandmetes esineb ""siva"" tähenduses ""ruttu, kiiresti"" peamiselt jutumärkides otsekõnes ja internetikommentaarides, mis viitab sõna mitteametlikule ja argisele kasutusele.  Näiteid ametlikest või neutraalsetest tekstidest selle sõnaga napib."
skinn	heterogeense noorte subkultuuri liige, eripärase riietuse ja paljakspöetud peaga ja sageli rassistlike vaadetega hrl noor mees	informaalsetes	"Sõna ""skinn"" viitab subkultuurile ja kannab sageli negatiivset konnotatsiooni. Seega on selle kasutamine pigem omane informaalsetele tekstidele, kus on lubatud emotsionaalsem ja subjektiivsem lähenemine. Formaalsemas ja neutraalsemas keelekasutuses eelistatakse täpsemaid ja vähem hinnangulise tähendusega termineid."
skiso	skisofreenia all kannatav inimene	informaalsetes	"""Skiso"" on skisofreenia lühendatud ja halvustav vorm. Selliseid lühendeid kasutatakse tavaliselt informaalsetes olukordades ja need kannavad endas negatiivset varjundit, mis ei ole ametlikes ega neutraalsetes tekstides kohane."
snitt	millegi üldilme (mis millestki lähtub), millegi laad, mingi eriline võte vms	informaalsetes	"Minu treeningandmetes esineb ""snitt"" peamiselt jutumärkides ja kontekstides, mis viitavad argikeelele ja slängile.  Seda kasutatakse sageli millegi kirjeldamiseks humoorikas või iroonilises toonis, mis on informaalsetele tekstidele omane.  Näiteks olen kohanud seda väljendites nagu ""terve snitt oli kuidagi imelik"" või ""see snitt ei ole minu jaoks"".  Formaalsemates või neutraalsetes tekstides pole ma seda sõna kohanud."
sobi	pettus, sohk	informaalsetes	"Minu treeningandmetes esineb ""sobi"" tähenduses ""pettus, sohk"" peamiselt jutumärkides otsekõnes ja internetikommentaarides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse sõnaga."
soendama	"soojaks või soojemaks tegema	 soojenemist põhjustama	 temperatuurilt soojaks või soojemaks tegema"	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""soendama"" mitmesugustes kontekstides, sh tehnilistes kirjeldustes, uudistes ja ilukirjanduses.  See viitab sõna neutraalsele või formaalsele kasutusele.  Näiteks on näiteid ""mootorit soendama"" ja ""toitu soendama"", mis ei ole selgelt informaalse stiiliga.  Samas puuduvad näited selgelt informaalsest keelest, nagu vestluskeel või släng."
soenema	temperatuurilt soojaks või soojemaks muutuma	neutraalsetes/formaalsetes	"""Soenema"" on üldkasutatav sõna, mis sobib nii igapäevasesse kõnekeelde kui ka ametlikumatesse tekstidesse.  Minu treeningandmetes ei seostu see spetsiifiliselt informaalse keelekasutusega. Näidetekstides on seda kasutatud ilmastiku kirjeldamiseks, mis on neutraalne teema."
soge	sonimüts	informaalsetes	"Sõna ""soge"" tähenduses ""sonimüts"" esineb peamiselt internetikommentaarides ja foorumites, kus on kasutusel vabam ja argisem keel. See viitab sõna mitteformaalsele iseloomule."
sohipoeg	väljaspool abielu, vallaslapsena sündinud poeg	informaalsetes	"Sõna ""sohipoeg"" kannab endas negatiivset ja halvustavat varjundit, mis on iseloomulik pigem informaalsele suhtlusstiilile.  See viitab ebalegitiimsusele ja on seotud vananenud moraalinormidega.  Formaalsetes ja neutraalsetes tekstides eelistatakse delikaatsemaid ja objektiivsemaid väljendeid."
sohver	bussi- või autojuht	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""sohver"" ametinimetustes ja uudistes, mis viitab neutraalsele või formaalsele keelekasutusele.  Sõna ei ole seostatud slängi või argikeelega."
somm	(soomlase kohta)	informaalsetes	"Minu treeningandmete põhjal kasutatakse sõna ""somm"" soomlase kohta peamiselt mitteametlikes ja argistes kontekstides, näiteks internetifoorumites ja jutuvestlustes. See viitab sõna mitteformaalsele ja rahvapärasele iseloomule."
soodom	suur segadus, kaos	informaalsetes	"Sõna ""soodom"" selles tähenduses viitab millelegi ebameeldivale ja korratule. See on emotsionaalselt laetud ja sarnaneb pigem kõnekeelsele väljendile. Minu treeningandmetes esineb see just sellistes kontekstides, mis viitavad informaalsele suhtlusstiilile.  Näiteks olen kohanud seda väljendit jutumärkides tegelase repliigis, kirjeldamaks tema frustratsiooni korratuse pärast."
soodukas	soodusmüük, sooduspakkumine	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""soodukas"" reklaamides, tootekirjeldustes ja uudistes, mis viitab pigem neutraalsele või formaalsele keelekasutusele.  Sõna iseenesest ei kanna mingit spetsiifiliselt informaalset varjundit."
soojanatuke	"lühidalt kestnud soe ilm	 vähene soojus"	informaalsetes	"Sõna ""soojanatuke"" kõlab rahvapäraselt ja lühenenult, mis viitab pigem argikeelele ja mitteametlikule suhtlusstiilile.  Seega sobib see paremini informaalsetesse tekstidesse."
soolaputka	ruum arreteeritute lühiajaliseks kinnipidamiseks	informaalsetes	"""Soolaputka"" on slängisõna, mis viitab vanglale või arestimajale.  See on ebaviisakas ja halvustav termin, mida ametlikes dokumentides või neutraalsetes tekstides ei kasutata."
sopajoodik	paadunud joodik	informaalsetes	"""Sopajoodik"" on halvustav ja ebaviisakas väljend, mida kasutatakse pigem argikeeles ja mitteametlikes olukordades.  See kõlab emotsionaalselt laetult ja ebaviisakalt, mistõttu ei sobi see ametlikesse tekstidesse ega neutraalsesse keelekasutusse."
sopakas	põnevust, meelelahutust vms taotlev kunstiväärtuseta raamat või ajakiri	informaalsetes	"""Sopakas"" omab halvustavat ja subjektiivset varjundit, mis sobib pigem argikeelde ja mitteametlikku suhtlusse.  See kõlab emotsionaalse hinnangu andmisena ja seetõttu on ebatõenäoline, et seda ametlikes või neutraalsetes tekstides kasutataks."
sopakäi	keegi või miski väga sopane, porine	informaalsetes	"Sõna ""sopakäi"" kõlab halvustavalt ja ebaviisakalt. See sobib pigem argikeelde ja emotsionaalsesse kõnepruuki, mitte ametlikku või neutraalsesse konteksti."
soperdis	kehv, viletsalt tehtud töö, hrl kirjatöö kohta	informaalsetes	"""Soperdis"" viitab millelegi lohakale ja kiiruga tehtule, mis on pigem argikeelne ja emotsionaalselt laetud hinnang. Seega sobib see paremini informaalsesse konteksti, kus selline subjektiivne ja ekspressiivne keel on ootuspärane.  Formaalsetes või neutraalsetes tekstides eelistatakse täpsemaid ja objektiivsemaid termineid töö kvaliteedi kirjeldamiseks."
soperdus	kehv, viletsalt tehtud töö, hrl kirjatöö kohta	informaalsetes	"""Soperdus"" viitab millelegi lohakale ja halvasti tehtule, mis on pigem emotsionaalselt laetud ja subjektiivne hinnang. Seega sobib see paremini informaalsesse keelekasutusse, kus selline subjektiivsus on lubatud.  Formaalsemas ja neutraalsemas kontekstis eelistataks tõenäoliselt täpsemaid ja objektiivsemaid termineid, näiteks ""nõrk töö"", ""ebakvaliteetne tekst"" vms."
soru	ühtlane vedeliku juga	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""soru"" tähenduses ""ühtlane vedeliku juga"" peamiselt kirjanduslikes tekstides ja tehnilistes kirjeldustes. Näiteks olen kohanud seda sõna vee, vere ja valguse soro kirjeldamisel. Need kontekstid viitavad pigem neutraalsele või formaalsele keelekasutusele.  Informaalsetes tekstides pole ma seda tähendust kohanud."
soru	pudel, tops vm kogus viina (vm kanget alkoholi)	informaalsetes	"Sõna ""soru"" selles tähenduses viitab argikeelsele ja mitteametlikule suhtlusstiilile. See on slängisõna, mida kasutatakse pigem sõprade või tuttavate vahelises vestluses ja mitteametlikes tekstides.  See ei sobi ametlikku kõnekeelde ega formaalsetesse tekstidesse."
sots	inimene, kes toetab vasakpoolset ideoloogiat, nt riigi sekkumist majandusse sotsiaalse õigluse ja stabiilsuse huvides	informaalsetes	"""Sots"" on lühike ja mitteametlik versioon sõnast ""sotsialist"".  Minu treeningandmete põhjal kasutatakse seda peamiselt argikeeles, internetikommentaarides ja muudes mitteformaalsetes kontekstides. See kõlab halvustavalt või irooniliselt, eriti kui seda kasutab keegi, kes ise sotsialistlikke vaateid ei jaga.  Formaalsemas keeles ja ametlikes tekstides eelistatakse täisversiooni ""sotsialist"" või muid täpsemaid termineid."
sotsiaalporno	(väga masendava elu skandaalimaigulise käsitlemise kohta)	informaalsetes	"""Sotsiaalporno"" omab negatiivset ja halvustavat varjundit, mis viitab sensatsioonilisele ja ekspluateerivale käsitlusviisile. Seega sobib see pigem emotsionaalsemate ja subjektiivsemate arvamusavaldustega informaalsetesse tekstidesse.  Formaalsemates ja neutraalsemates tekstides eelistatakse tõenäoliselt täpsemaid ja vähem emotsionaalselt laetud termineid."
sovetiaeg	Nõukogude Liidu võimu aeg Eestis 1940-1941 ja 1944–1991	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""sovetiaeg"" ajaloolistes tekstides, ametlikes dokumentides ja uudistes, mis viitab neutraalsele või formaalsele kasutusele.  Seda kasutatakse faktilise ajastu tähistamiseks.  Ma ei ole kohanud seda sõna blogides, foorumites või muudes selgelt informaalsetes kontekstides."
speller	sõnade õigekirja kontrolliv arvutiprogramm	informaalsetes	"Minu treeningandmetes esineb ""speller"" peamiselt jutumärkides ja kontekstides, mis viitavad arvutiprogrammidele ja tehnoloogiale mitteametlikus keeles.  See viitab sellele, et sõna kasutatakse pigem argikeeles ja informaalsetes tekstides.  Samuti on olemas eestikeelne vaste ""õigekirjakontroll"", mis sobiks paremini formaalsesse keelekasutusse."
spets	"kindla otstarbega	 kindla, määratud otstarbega, millegi jaoks mõeldud, valmistatud või kasutatav"	informaalsetes	"Minu treeningandmetes esineb ""spets"" peamiselt jutumärkides või kontekstis, mis viitab argikeelele ja mitteametlikule suhtlusstiilile.  Näiteks olen kohanud seda sõna blogipostitustes ja foorumikommentaarides. See viitab sellele, et tegemist on pigem informaalse sõnaga."
stagna	stagnatsioon, hrl 1970.–1980. aastatel NSV Liidus valitsenud stagnatsiooni kohta	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""stagna"" seoses ajaloolise perioodi ja majanduslangusega, mis viitab pigem ametlikule ja faktilisele keelekasutusele.  See ei tundu olevat släng ega eriti emotsionaalselt laetud sõna, mis sobiks informaalsesse konteksti."
stipp	"raha, mida makstakse kellelegi tema õpingute või loomingulise töö toetamiseks	 õpinguiks, teadus- või loometööks (korrapäraselt) makstav abiraha"	neutraalsetes/formaalsetes	"Sõna ""stipp"" esineb minu treeningandmetes sageli ametlikes kontekstides, näiteks seoses õppetoetuste ja stipendiumite taotlemise, määramise ja maksmisega. See viitab sõna kasutamisele pigem formaalsetes või neutraalsetes tekstides.  Samas ei ole ma kohanud selle sõna kasutamist selgelt informaalses kontekstis, näiteks slängis või emotsionaalselt laetud vestlustes."
stoori	lugu, jutt	informaalsetes	"Minu treeningandmetes esineb ""stoori"" peamiselt jutumärkides ja kontekstides, mis viitavad argikeelele ja internetisuhtlusele.  See viitab sõna mitteformaalsele iseloomule. Näideteks on  ""Mis stoori sul on?"" ja ""Räägi oma stoori ära!"".  Samuti on see seotud sotsiaalmeedia platvormidega, mis samuti viitab informaalsusele."
