"Katsesõna"	"Tähendus"	"vastus"	"põhjendus"
"kroks"	"sarv- ja luukilbistega kaetud kehaga suur sisalikukujuline troopika ja lähistroopika mageveekogude ja soode roomaja	 soojade maade loom, kellel on teravate hammastega suur suu ja pikk saba"	"informaalsetes"	"Sõna ""kroks"" on lühend ja kõnekeelne variant sõnast ""krokodill"", mida kasutatakse sageli igapäevases kõnes ja mitteametlikes kontekstides. Sellised lühendatud ja lihtsustatud vormid on tüüpilised just informaalsetele tekstidele, nagu vestlused, blogid ja sotsiaalmeedia postitused. Neutraalses või formaalses keeles eelistatakse tõenäoliselt täisvormi ""krokodill""."
"kroku"	"sarv- ja luukilbistega kaetud kehaga suur sisalikukujuline troopika ja lähistroopika mageveekogude ja soode roomaja	 soojade maade loom, kellel on teravate hammastega suur suu ja pikk saba"	"informaalsetes"	"Sõna ""kroku"" on lühendatud ja kõnekeelne vorm sõnast ""krokodill"", mida kasutatakse pigem mitteametlikes kontekstides. Sellised lühendatud või mugandatud sõnad on tavaliselt omased igapäevasele kõnekeelele, sotsiaalmeedia postitustele, blogidele ja muudele mitteametlikele tekstidele, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt kasutada täisvormi ""krokodill""."
"kronks"	"(kõhna, kuivetu vanainimese, hrl naisterahva kohta)"	"informaalsetes"	"Sõna ""kronks"" kasutatakse pigem kõnekeeles ja see võib kanda endas pisut halvustavat või naljatlevat tooni, viidates kellegi füüsilisele välimusele. Sellised väljendid on tavaliselt levinud igapäevases kõnes, sotsiaalmeedias ja mitteametlikes vestlustes, mitte aga formaalsetes või neutraalsetes tekstides, kus eelistatakse neutraalsemaid ja viisakamaid väljendeid."
"krous"	"peen mahapressimata volt (hrl rõiva avardamiseks või kaunistamiseks)"	"neutraalsetes/formaalsetes"	"Sõna ""krous"" viitab konkreetsele tehnilisele terminile, mida kasutatakse rõivaste valmistamise ja disaini kontekstis. Sellised terminid on tavaliselt seotud professionaalse või tehnilise sõnavaraga, mida kasutatakse neutraalsetes või formaalsetes tekstides, nagu näiteks õmblusõpetused, moeajakirjad või käsitööalased juhendid. Sellist sõna ei kasutata tavaliselt igapäevases kõnekeeles või mitteametlikes tekstides."
"krousima"	"kangasse, riideesemesse (peeni) mahapressimata volte, krookeid tegema	 kangast sel viisil kokku tõmbama"	"neutraalsetes/formaalsetes"	"Sõna ""krousima"" viitab spetsiifilisele tegevusele, mis on seotud kangaste ja riideesemete töötlemisega. Sellised terminid on tavaliselt seotud käsitöö, õmblemise või tekstiilitööstusega, kus kasutatakse täpseid ja tehnilisi termineid. Seetõttu on tõenäoline, et seda sõna kasutatakse pigem neutraalsetes või formaalsetes kontekstides, nagu käsitööjuhendid, õmblusõpetused või tekstiilitööstuse kirjandus. Informaalsetes tekstides, nagu vestlused või sotsiaalmeedia, kasutatakse tõenäoliselt lihtsamaid ja üldisemaid väljendeid."
"krusa"	"kaupa, ehitusmaterjali vm mahukaid asju vedav suur auto	 suur auto, millega saab raskeid asju vedada"	"informaalsetes"	"Sõna ""krusa"" on kõnekeelne väljend, mida kasutatakse pigem igapäevases ja mitteametlikus suhtluses. Sellised sõnad on tavaliselt levinud suulises kõnes, sotsiaalmeedias, foorumites ja muudes mitteametlikes kontekstides, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt ametlikumaid termineid nagu ""veoauto"" või ""kaubik""."
"kruss"	"kähar, lokkis juuksesalk vms"	"informaalsetes"	"Sõna ""kruss"" kasutatakse sageli igapäevases kõnepruugis, et kirjeldada juuste tekstuuri, mis on kähar või lokkis. Selline sõna valik on tavaliselt levinud mitteametlikes olukordades, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või blogid, kus keelekasutus on vabam ja vähem formaalne. Neutraalsetes või formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid või ametlikumaid termineid, nagu ""kähar"" või ""lokkis""."
"krutstükk"	"vallatu, kelmikas või (veidi) üleannetu tegu"	"informaalsetes"	"Sõna ""krutstükk"" oma tähenduse poolest viitab vallatule, kelmikale või üleannetule teole, mis on tavaliselt seotud mängulisuse ja lõbususega. Sellised tegevused ja nende kirjeldused esinevad sagedamini mitteametlikes olukordades, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või lõbusad lood. Seetõttu on sõna kasutus pigem informaalsetes tekstides, kus selline mänguline ja mitteametlik toon on sobivam."
"kruttima"	"nuppu, kruvi vms keerama	 seda keerates midagi reguleerima, paika seadma"	"informaalsetes"	"Sõna ""kruttima"" kasutatakse sageli igapäevases kõnekeeles ja see on levinud just mitteametlikes kontekstides, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused ja foorumid. See väljend omab veidi mängulist või kõnekeelset varjundit, mistõttu ei ole see tavaliselt kasutusel ametlikes või formaalsetes tekstides, kus eelistatakse neutraalsemaid ja täpsemaid termineid."
"kruusakas"	"kruusateel sõitmiseks mõeldud rehv"	"informaalsetes"	"Sõna ""kruusakas"" on lühike ja kõnekeelne termin, mis tõenäoliselt on tekkinud igapäevases suhtluses ja mida kasutatakse peamiselt mitteametlikes kontekstides. Sellised lühendid ja slängisõnad on iseloomulikud informaalsetele tekstidele nagu foorumid, sotsiaalmeedia ja vestlused, kus inimesed eelistavad kiiret ja lihtsat väljendusviisi. Formaalsetes või neutraalsetes tekstides eelistatakse tõenäoliselt täpsemat ja ametlikumat terminoloogiat, näiteks ""kruusatee rehv""."
"krõbi"	"vana (jõuetu) inimene"	"informaalsetes"	"Sõna ""krõbi"" tähenduses ""vana (jõuetu) inimene"" on tõenäoliselt slängi või kõnekeele väljend, mida kasutatakse pigem mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud igapäevases kõnes, sotsiaalmeedias või muudes mitteametlikes tekstides, kus keelekasutus on vabam ja vähem formaalne."
"krööm"	"väike hulk, vähene määr"	"informaalsetes"	"Sõna ""krööm"" on kõnekeelne väljend, mida kasutatakse pigem igapäevases ja mitteametlikus suhtluses. Sellised sõnad on tavaliselt levinud suulises kõnes, sotsiaalmeedias, foorumites ja muudes mitteametlikes kontekstides. Formaalsetes ja neutraalsetes tekstides eelistatakse tavaliselt täpsemaid ja standardsemaid väljendeid."
"kröömike"	"väike hulk, vähene määr"	"informaalsetes"	"Sõna ""kröömike"" oma tähenduses ""väike hulk, vähene määr"" on pigem kõnekeelne ja seda kasutatakse tõenäoliselt rohkem igapäevastes vestlustes, mitteametlikes olukordades ja tekstides, nagu blogid, foorumid või sotsiaalmeedia. Selline väljend ei ole tüüpiline formaalsetele või ametlikele tekstidele, kus eelistatakse neutraalsemaid ja standardsemaid väljendeid."
"kröömikene"	"väike hulk, vähene määr"	"informaalsetes"	"Sõna ""kröömikene"" on kõnekeelne väljend, mida kasutatakse sageli igapäevases vestluses ja mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud suulises kõnes ja mitteametlikes kirjutistes nagu blogid, foorumid või sotsiaalmeedia postitused. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt täpsemaid ja standardsemaid väljendeid."
"kröönima"	"raha kokku hoidma, rahaga koonerdama"	"informaalsetes"	"Sõna ""kröönima"" tundub olevat slängilaadne väljend, mida kasutatakse pigem igapäevases kõnekeeles ja mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud suulises kõnes, sotsiaalmeedias või mitteametlikes kirjutistes, kus inimesed väljendavad end vabamalt ja vähem formaalselt. Neutraalses või formaalses kontekstis kasutatakse tõenäoliselt teisi väljendeid, mis on ametlikumad ja üldtunnustatumad."
"kuda"	"esineb millegi toimumise viisi, olukorra vms täpsustamisel otseses või kaudselt väljendatud küsimuses ning täpsustava lauseosa alguses	 mis moel, mis viisil"	"informaalsetes"	"Sõna ""kuda"" kasutatakse eesti keeles pigem kõnekeelsetes ja mitteametlikes kontekstides. See on sageli levinud suulises kõnes, dialoogides ja mitteametlikes kirjutistes nagu blogid, foorumid ja sotsiaalmeedia postitused. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt sõna ""kuidas"", mis on standardsem ja ametlikum väljend."
"kuidamoodi"	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	"informaalsetes"	"Sõna ""kuidamoodi"" on kõnekeelne väljend, mida kasutatakse sageli igapäevases suhtluses, et küsida viisi või meetodit, kuidas midagi toimub või tehakse. Sellised väljendid on tavaliselt levinud mitteametlikes olukordades, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või foorumiarutelud. Neutraalses või formaalses kontekstis eelistatakse sageli selgemat ja struktureeritumat keelt, seega on ""kuidamoodi"" kasutamine pigem informaalne."
"kuidaviisi"	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	"informaalsetes"	"Sõna ""kuidaviisi"" on kõnekeelne väljend, mida kasutatakse pigem igapäevases suhtluses ja mitteametlikes olukordades. See on vähem levinud formaalsetes või ametlikes tekstides, kus eelistatakse kasutada neutraalsemat ja tavapärasemat vormi ""kuidas"". Sellised väljendid on tihti omased suulisele kõnele ja mitteametlikule kirjalikule suhtlusele, nagu blogid, foorumid ja sotsiaalmeedia postitused."
"kuivamaarott"	"(maismaal töötava inimese, kuivamaamehe kohta)"	"informaalsetes"	"Sõna ""kuivamaarott"" on pigem slängi või kõnekeele laadne väljend, mida kasutatakse mitteametlikus kontekstis. Sellised väljendid on tavaliselt levinud igapäevases kõnes, sotsiaalmeedias või mitteametlikes vestlustes, kus kasutatakse värvikamaid ja vähem formaalseid väljendeid. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja ametlikumaid termineid."
"kulka"	"kultuurkapital"	"informaalsetes"	"Sõna 'kulka' on lühendatud ja kõnekeelne vorm sõnast 'kultuurkapital', mida kasutatakse sageli mitteametlikes kontekstides. Sellised lühendid on tavaliselt omased igapäevasele kõnepruugile, sotsiaalmeedia postitustele, foorumivestlustele ja muudele mitteametlikele tekstidele, kus keelekasutus on vabam ja vähem formaalne. Formaalsetes tekstides eelistatakse tõenäoliselt täisvormi 'kultuurkapital'."
"kulku"	"(väike) viinapudel"	"informaalsetes"	"Sõna ""kulku"" tähenduses ""(väike) viinapudel"" on tõenäoliselt släng või kõnekeelne väljend, mida kasutatakse pigem igapäevases kõnes või mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud sõprade omavahelistes vestlustes, sotsiaalmeedias või muudes mitteametlikes tekstides, mitte aga ametlikes dokumentides või formaalsetes kirjutistes."
"kullaauk"	"(rohket tulu või suurt edu pakkuva ettevõtmise, hea tuluallika kohta)"	"informaalsetes"	"Sõna ""kullaauk"" kasutatakse sageli kontekstides, mis on seotud igapäevase kõnepruugiga ja kus väljendatakse mõtet, et midagi on väga kasumlik või edukas. Sellised väljendid on tavaliselt levinud igapäevastes vestlustes, blogides, sotsiaalmeedias ja muudes mitteametlikes tekstides, kus inimesed räägivad oma kogemustest või arvamustest. Formaalsetes või neutraalsetes tekstides, nagu akadeemilised artiklid või ametlikud aruanded, kasutatakse tõenäolisemalt täpsemaid ja neutraalsemaid termineid."
"kunde"	"klient	 sagedane või järjekindel ostja või tellija teatud ärist või teatud isikult"	"informaalsetes"	"Sõna ""kunde"" kasutatakse sageli kõnekeeles ja mitteametlikes olukordades, näiteks vestlustes, blogides või sotsiaalmeedias. See on lühike ja lihtne sõna, mis sobib hästi igapäevasesse suhtlusesse, kuid ametlikes dokumentides või formaalsetes tekstides eelistatakse tavaliselt sõna ""klient""."
"kuraasitama"	"kuraasikalt, uhkeldavalt hooplema"	"informaalsetes"	"Sõna ""kuraasitama"" koos tähendusega ""kuraasikalt, uhkeldavalt hooplema"" viitab käitumisele, mis on pigem mänguline ja mitteformaalne. Selline väljend sobib hästi konteksti, kus kasutatakse kõnekeelt või slängi, näiteks sõpradevahelistes vestlustes, sotsiaalmeedias või muudes mitteametlikes olukordades. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja vähem emotsionaalseid väljendeid."
"kuraditosin"	"kolmteist"	"informaalsetes"	"Sõna ""kuraditosin"" on kõnekeelne väljend, mida kasutatakse pigem mitteametlikes olukordades. See on värvikas ja humoorikas viis väljendada arvu kolmteist ning seetõttu sobib see paremini igapäevases vestluses, sõprade vahelises suhtluses või muudes mitteametlikes kontekstides. Formaalsetes või ametlikes tekstides eelistatakse tavaliselt otsesemat ja neutraalsemat väljendust, nagu lihtsalt ""kolmteist""."
"kuram"	"leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral"	"informaalsetes"	"Sõna ""kuram"" on leebe kirumissõna, mida kasutatakse sageli emotsioonide väljendamiseks, nagu pahameel, taunimine või harvemini imestus. Sellised väljendid on tavaliselt omased igapäevasele kõnekeelele ja mitteametlikule suhtlusele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või kommentaarid, kus formaalsus ei ole esmatähtis. Seetõttu on sõna ""kuram"" kasutus pigem informaalsetes tekstides."
"kuramus"	"leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral"	"informaalsetes"	"Sõna ""kuramus"" on leebe kirumissõna, mida kasutatakse sageli igapäevases kõnekeeles, kui väljendatakse pahameelt, taunimist või harvemini imestust. Sellised väljendid on tavaliselt omased mitteametlikule suhtlusele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või kommentaarid, kus keelekasutus on vabam ja vähem formaalne. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid või ametlikumaid väljendeid."
"kurask"	"leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral"	"informaalsetes"	"Sõna ""kurask"" on leebe kirumissõna, mida kasutatakse emotsioonide väljendamiseks, nagu pahameel, taunimine või harvemini imestus. Sellised väljendid on tavaliselt omased mitteametlikule suhtlusele, kus emotsioonide ja isikliku arvamuse väljendamine on tavapärane. Seetõttu on tõenäoline, et ""kurask"" esineb pigem informaalsetes tekstides, nagu vestlused, blogid või sotsiaalmeedia postitused, kus keelekasutus on vabam ja vähem formaalne."
"kuresaapad"	"päikesest, tuulest ja veest pragunenud ja parkunud jalanahk"	"informaalsetes"	"Sõna ""kuresaapad"" kasutatakse pigem informaalsetes kontekstides, kuna see on ilmselt rahvapärane või kõnekeelne väljend, mis kirjeldab piltlikult ja humoorikalt teatud tüüpi nahaseisundit. Sellised väljendid on tavaliselt levinud suulises kõnes, sotsiaalmeedias või mitteametlikes kirjutistes, kus kasutatakse kujundlikku keelt ja rahvapäraseid väljendeid. Neutraalsetes või formaalsetes tekstides eelistatakse tõenäoliselt täpsemat ja meditsiiniliselt korrektset terminoloogiat."
"kurikael"	"pätt, suli, kurjategija"	"informaalsetes"	"Sõna ""kurikael"" kasutatakse sageli mitteametlikes kontekstides, näiteks vestlustes, blogides või sotsiaalmeedias, et kirjeldada kedagi, kes käitub pahatahtlikult või seadusevastaselt. See sõna kannab endas veidi mängulist või kõnekeelset varjundit, mis sobib hästi mitteametlikesse tekstidesse. Neutraalsetes või formaalsetes tekstides eelistatakse tavaliselt täpsemaid ja ametlikumaid termineid nagu ""kurjategija"" või ""suli""."
"kuripatt"	"leebe kirumissõna, mida kasutatakse kedagi või midagi sarjates"	"informaalsetes"	"Sõna ""kuripatt"" on leebe kirumissõna, mida kasutatakse kedagi või midagi sarjates. Sellised väljendid on tavaliselt omased igapäevasele kõnekeelele ja mitteametlikele olukordadele, nagu sõpradevaheline suhtlus, sotsiaalmeedia postitused või vestlused, kus formaalsus ei ole vajalik. Seetõttu on tõenäoline, et ""kuripatt"" esineb pigem informaalsetes tekstides."
"kursa"	"(aastane) õppimise periood kõrgkoolis	 kõrgkooli või kutsekooli hrl aastase programmiga õppeaste	 samal aastal õppimist alustanud õppijad"	"neutraalsetes/formaalsetes"	"Sõna ""kursa"" kasutatakse haridussüsteemi kontekstis, viidates konkreetsele õppimise perioodile või rühmale kõrgkoolis või kutsekoolis. Sellised terminid on tavaliselt seotud ametliku hariduse ja akadeemilise keskkonnaga, kus kasutatakse neutraalset või formaalset keelt. Seetõttu on tõenäoline, et ""kursa"" esineb sagedamini neutraalsetes või formaalsetes tekstides, nagu akadeemilised dokumendid, õppekavad ja ametlikud suhtlused haridusasutustes."
"kuts"	"koer, ka meelitussõnana"	"informaalsetes"	"Sõna ""kuts"" kasutatakse sageli meelitussõnana või hellitusnimetusena koera kohta, mis viitab selle kasutamisele pigem igapäevases ja mitteametlikus suhtluses. Sellised sõnad on tavaliselt levinud vestlustes, kus kasutatakse lõdvestunud ja sõbralikku keelt, näiteks pereringis, sõprade vahel või sotsiaalmeedias. Formaalsetes tekstides, nagu ametlikud dokumendid või akadeemilised kirjutised, kasutatakse tõenäolisemalt neutraalsemat terminit ""koer""."
