"Katsesõna","Tähendus","vastus","põhjendus"
"kuripatt","leebe kirumissõna, mida kasutatakse kedagi või midagi sarjates","informaalsetes","Sõna ""kuripatt"" on emotsionaalse varjundiga ja kuulub pigem kõnekeelsesse registrisse. Seda kasutatakse tavaliselt vabas, mitteametlikus kontekstis, näiteks sõprade või pereliikmete vahel, kui soovitakse kedagi või midagi kergelt noomida või kritiseerida. Formaalses või ametlikes tekstides oleks selle sõna kasutamine kohatu, kuna see ei sobi tõsisesse või neutraalsesse tooni. Seetõttu sobib see kõige paremini informaalseks kasutuseks."
"kursa","(aastane) õppimise periood kõrgkoolis, kõrgkooli või kutsekooli hrl aastase programmiga õppeaste, samal aastal õppimist alustanud õppijad","informaalsetes","Sõna ""kursa"" on kõnekeelne ja pigem argipäevases kasutuses, eriti üliõpilaste ja õppijate omavahelises suhtluses. See ei ole ametlikes dokumentides või formaalsetes kontekstides tavapärane, kus eelistatakse täpsemaid ja neutraalsemaid termineid nagu ""kursus"" või ""õppeaasta"". Seetõttu sobib see pigem informaalsetesse tekstidesse."
"kuts","koer, ka meelitussõnana","informaalsetes","Sõna ""kuts"" kasutatakse eesti keeles koera tähenduses või meelitussõnana pigem kõnekeeles ja mitteametlikes olukordades. See on sõbralik ja familiaarne väljend, mis ei sobi formaalsetesse kontekstidesse, kus eelistatakse neutraalsemat sõna nagu ""koer"". Seetõttu on sobiv lisada registrimärgend, mis viitab sõna kasutamisele informaalses keeles."
"kutsa","koer, ka meelitussõnana","informaalsetes","Sõna ""kutsa"" on eesti keeles kasutusel pigem kõnekeeles ja mitteametlikes olukordades, näiteks koeraga suhtlemisel või sõbralikus kontekstis. See ei ole neutraalne ega formaalne termin, kuna ametlikes või tõsistes tekstides kasutatakse pigem sõna ""koer"". Seetõttu sobib sellele sõnale registrimärgend ""informaalne""."
"kutt","(noormehe, poisi kohta:) poiss, semu, vend, sell","informaalsetes","Sõna ""kutt"" kasutatakse eesti keeles pigem kõnekeeles ja vabas, sõbralikus kontekstis, näiteks noorte omavahelises suhtluses või lõdvestunud olukordades. See ei sobi ametlikesse või formaalsetesse tekstidesse, kuna kannab familiaarset ja mitteametlikku tooni. Seetõttu on sobiv lisada registrimärgend, mis viitab selle kasutamisele informaalses keeles."
"kuubikuline","(mootori silindrimahu kohta:) kuupsentimeetrine","informaalsetes","Sõna ""kuubikuline"" kasutamine tähenduses ""kuupsentimeetrine"" mootori silindrimahu kontekstis on pigem kõnekeelne ja esineb igapäevases suhtluses, näiteks autohuviliste või mehaanikute vestlustes. Formaalses või tehnilises keeles eelistatakse täpsemaid ja standardseid väljendeid, nagu ""kuupsentimeetrine"" või ""cm³"". Seetõttu sobib sõna ""kuubikuline"" pigem informaalsesse registrisse."
"kuvalda","suur raske vasar, mida kasutatakse hrl millegi lammutamiseks või lõhkumiseks","informaalsetes","Sõna ""kuvalda"" on pigem kõnekeelne ja igapäevases kasutuses, viidates suurele raskele vasarale, mida kasutatakse füüsiliseks tööks, nagu lammutamine või lõhkumine. See ei ole ametlikes või formaalsetes kontekstides tavapärane, kuna sellistes olukordades eelistatakse täpsemaid või tehnilisemaid termineid, näiteks ""lammutusvasar"" või konkreetse tööriista nimetust. Sõna ""kuvalda"" seostub pigem argise, töölisklassi või praktilise keelekasutusega, mistõttu sobib see kõige paremini informaalsesse konteksti."
"kõbi","vana inimene (sagedamini mees)","informaalsetes","Sõna ""kõbi"" tähenduses ""vana inimene (sagedamini mees)"" on pigem rahvalik ja kõnekeelne väljend, mida kasutatakse igapäevases suhtluses, kuid mis ei sobi ametlikesse või formaalsetesse kontekstidesse. See kannab sageli emotsionaalset või hellitavat varjundit, kuid võib sõltuvalt kontekstist olla ka halvustav. Seetõttu on selle kasutamine iseloomulik pigem informaalsetele olukordadele, nagu pere- või sõpruskonna vestlused."
"kõiksugu","igat liiki, igat laadi, mis tahes, ükskõik milline, paljudest eri liikidest, iga liiki või laadi, ükskõik milline","informaalsetes","Sõna ""kõiksugu"" kasutatakse peamiselt kõnekeeles ja mitteametlikes kontekstides, kuna see kannab endas teatavat üldistust ja emotsionaalset varjundit, mis ei sobi formaalsetesse tekstidesse. See väljendab sageli mitteametlikku või familiaarset tooni, näiteks ""kõiksugu asju"" või ""kõiksugu inimesi"", mis kõlab pigem argises vestluses kui ametlikes dokumentides või akadeemilistes tekstides. Formaalsemas keeles eelistatakse täpsemaid ja neutraalsemaid väljendeid nagu ""erinevad"", ""mitmesugused"" või ""iga liiki"". Seetõttu sobib sõnale ""kõiksugu"" registrimärgend, mis viitab selle kasutamisele pigem informaalses kontekstis."
"kõlisev","(raha, eriti müntide kohta)","informaalsetes","Sõna ""kõlisev"" tähenduses, mis viitab rahale, eriti müntidele, kannab endas kujundlikku ja kõnekeelset varjundit. See ei ole ametlikes või formaalsetes kontekstides tavapärane, kuna raha kohta kasutatakse pigem neutraalseid või täpseid väljendeid nagu ""mündid"" või ""raha"". Sõna ""kõlisev"" esineb pigem igapäevases kõnes või kirjanduslikes tekstides, kus soovitakse rõhutada heli või emotsionaalset muljet, mis müntidega seostub. Seetõttu sobib see pigem informaalsesse registrisse."
"kõmmima","tumedalt kõlavaid lööke, hoope andma, taguma","informaalsetes","Sõna ""kõmmima"" on kõnekeelne ja ekspressiivne, viidates füüsilisele tegevusele, mis on seotud löömise või tagumisega ning millel on onomatopoeetiline varjund (heli jäljendamine). Sellist sõna kasutatakse pigem igapäevases, vabas suhtluses või kirjanduslikes kontekstides, kus taotletakse elavat või kujundlikku keelt. Formaalses või ametlikes tekstides eelistatakse neutraalsemaid või täpsemaid väljendeid, nagu ""lööma"" või ""taguma"". Seetõttu sobib sõna ""kõmmima"" kasutamine pigem informaalsesse konteksti."
"kõmmutama","pauke tekitades midagi tegema, nt tulistama, rakette laskma, midagi suure hooga kuskile vastu lööma","informaalsetes","Sõna ""kõmmutama"" on kõnekeelne ja väljendab tegevust sageli emotsionaalse või mängulise varjundiga. See ei sobi ametlikesse või formaalsetesse kontekstidesse, kus eelistatakse neutraalseid või täpseid väljendeid nagu ""tulistama"", ""laskma"" või ""lööma"". Sõna kasutatakse pigem igapäevases kõnes või kirjanduslikes tekstides, kus taotletakse elavust või kõnekeelsust, näiteks lastejuttudes või sõpradevahelises vestluses. Seetõttu sobib see kõige paremini informaalsetesse kontekstidesse."
"kõnetraat","seade, mille abil saab rääkida kellegagi, kes on teises kohas, telefonikõnede edastamiseks ja vastuvõtmiseks kasutatav seade","informaalsetes","Sõna ""kõnetraat"" on pigem kõnekeelne ja vanamoodne väljend telefoni tähistamiseks. See ei ole tänapäeval ametlikes või formaalsetes kontekstides tavapärane, kuna eelistatakse neutraalsemat ja standardsemat terminit ""telefon"". ""Kõnetraat"" võib esineda pigem vabas, sõbralikus või nostalgilises kontekstis, näiteks kõnekeeles või vanemate inimeste jutustustes. Seetõttu sobib see kasutamiseks informaalsetes tekstides."
"kõrilõikaja","see, kes röövib teisi, tapab kellegi ära või tegeleb väljapressimise ja liigkasuvõtmisega","informaalsetes","Sõna ""kõrilõikaja"" on kujundlik ja emotsionaalselt laetud väljend, mis viitab vägivaldsele või kuritegelikule käitumisele. Seda kasutatakse pigem kõnekeeles või ilukirjanduses, et rõhutada kellegi julmust või ahnust. Formaalses või neutraalses kontekstis eelistatakse täpsemaid ja vähem kujundlikke termineid, nagu ""röövel"", ""mõrvar"" või ""väljapressija"". Seetõttu sobib sõna kasutamine pigem informaalsetesse tekstidesse."
"kõriorel","(lauluhääle kohta)","informaalsetes","Sõna ""kõriorel"" kasutatakse lauluhääle kohta pigem kujundlikult ja kõnekeelselt, viidates hääle eripärale või kvaliteedile. See ei ole ametlik ega formaalne termin, vaid pigem emotsionaalse või kirjeldava varjundiga väljend, mis sobib kasutamiseks igapäevases kõnes või mitteametlikes kontekstides. Formaalses või teaduslikus keeles eelistatakse täpsemaid termineid, nagu ""hääl"" või ""vokaalorganid"". Seetõttu sobib sõnale lisada registrimärgend, mis viitab informaalsele kasutusele."
"kõrrekas","jook, mille pakendile on kinnitatud joogikõrs","informaalsetes","Sõna ""kõrrekas"" on kõnekeelne ja pigem mänguline või argine väljend, mis viitab joogile, mille pakendile on kinnitatud joogikõrs. See ei ole ametlik ega standardne termin, vaid pigem noorte või igapäevases suhtluses kasutatav sõna. Formaalses või neutraalses kontekstis eelistataks tõenäoliselt täpsemat ja ametlikumat väljendit, näiteks ""joogikõrrega jook"" või ""pakendatud jook kõrrega"". Seetõttu sobib sõna ""kõrrekas"" kasutamiseks pigem informaalses keeles."
"kõverkael","(hrl halvustavalt kõvera kaelaga inimese kohta)","informaalsetes","Sõna ""kõverkael"" kasutatakse antud tähenduses halvustava varjundiga, mis viitab pigem mitteametlikule ja emotsionaalsele keelekasutusele. Formaalses või neutraalses kontekstis eelistatakse pigem neutraalseid või meditsiinilisi termineid, kui räägitakse kellegi füüsilisest eripärast. Lisaks on sõna kasutamine halvustavas tähenduses omane pigem kõnekeelele ja argisele suhtlusele, mistõttu sobib see kõige paremini informaalse keele registrisse."
"käbarad","käed","informaalsetes","Sõna ""käbarad"" tähenduses ""käed"" on kõnekeelne ja pigem mänglev või piltlik väljend, mida kasutatakse argises, lõdvestunud kontekstis. See ei ole neutraalne ega formaalne, kuna ametlikes või tõsistes tekstides eelistatakse sõna ""käed"". Seetõttu sobib see kasutamiseks peamiselt informaalses keeles, näiteks sõpradevahelises vestluses või kirjanduslikes tekstides, kus taotletakse kõnekeelset tooni."
"kähkukas","kiire seksuaalvahekord","informaalsetes","Sõna ""kähkukas"" tähenduses ""kiire seksuaalvahekord"" on selgelt argikeelne ja kõnekeelne väljend, mis ei sobi kasutamiseks ametlikes või formaalsetes kontekstides. Seda kasutatakse pigem vabas, sõbralikus või intiimses vestluses, kus selline otsekohene ja mitteametlik toon on vastuvõetav. Sõna tonaalsus ja tähendusväli viitavad selle kasutamisele pigem tuttavlikus või lõdvestunud keskkonnas, mistõttu on sobiv lisada registrimärgend ""informaalne""."
"kähmakas","(väikesekasvulise inimese kohta)","informaalsetes","Sõna ""kähmakas"" kasutatakse väikesekasvulise inimese kohta sageli kõnekeeles ja mitteametlikes olukordades. See võib kanda kergelt halvustavat või naljatlevat tooni, mistõttu see ei sobi formaalsetesse ega täiesti neutraalsetesse kontekstidesse. Sõna kasutamine on pigem vaba ja sõbralik, kuid võib sõltuvalt kontekstist mõjuda ka ebaviisakalt. Seetõttu on sobivaim registrimärgend ""informaalne""."
"kännuseen","kändudel kasvavate hrl söödavate seente (nt kännumampli, külmaseene, kollanuti) rahvapärane nimetus","informaalsetes","Sõna ""kännuseen"" on rahvapärane nimetus, mis viitab pigem igapäevasele, kõnekeelsele kasutusele. See ei ole ametlik ega teaduslik termin, vaid pigem kohalik või traditsiooniline väljend, mida kasutatakse pigem mitteametlikes kontekstides, näiteks vestlustes või folklooris. Formaalses või teaduslikus tekstis eelistataks täpsemaid liiginimetusi, nagu ""kännumampel"" või ""külmaseen"". Seetõttu sobib sõnale registrimärgend ""informaalne""."
"käperdis","inimene, kes on kohmakas ja saamatu või kehvade oskustega, saamatu inimene","informaalsetes","Sõna ""käperdis"" kasutatakse pigem kõnekeeles ja mitteametlikes kontekstides, kuna sellel on halvustav või pilkav varjund. See ei sobi formaalsetesse tekstidesse, kus eelistatakse neutraalseid või ametlikke väljendeid nagu ""kohmakas inimene"" või ""oskusideta inimene"". Neutraalsetes tekstides võib see samuti tunduda liiga familiaarne või emotsionaalne, mistõttu on selle kasutamine kõige omasem just informaalses keeles, näiteks sõpradevahelises vestluses või argises olukorras."
"käppima","käega võtma või puudutama, käega katsuma (hrl olukorras, kus seda pahaks pannakse)","informaalsetes","Sõna ""käppima"" kasutatakse pigem kõnekeeles ja mitteametlikes olukordades, kuna sellel on sageli negatiivne või hukkamõistev varjund (nt ""Ära käpi mu asju!""). See ei sobi formaalsetesse kontekstidesse, kus eelistatakse neutraalsemaid või ametlikumaid väljendeid nagu ""puudutama"" või ""võtma"". Samuti ei ole see täiesti neutraalne, kuna kannab emotsionaalset või hinnangulist tooni, mis viitab pigem informaalsele kasutusele."
"kärblane","teatud liiki väike putukas, kellel on kaks tiiba, väike kahetiivaline (parasiit)putukas","neutraalsetes","Sõna ""kärblane"" on eesti keeles tavapärane ja neutraalne termin, mida kasutatakse teatud kahetiivalise putuka, näiteks majakärbse (Musca domestica) või sarnaste liikide tähistamiseks. See ei ole seotud kindla emotsionaalse või stilistilise varjundiga, mistõttu sobib see kasutamiseks nii igapäevases kõnes kui ka ametlikes või teaduslikes kontekstides, kus putukatest räägitakse. Sõna ei ole märgatavalt informaalne ega formaalne, seega on neutraalne register kõige sobivam."
"kätš","käsitsi kaklemine või lööming, äge sõnavahetus","informaalsetes","Sõna ""kätš"" on kõnekeelne ja argipäevane väljend, mis ei sobi ametlikesse või formaalsetesse kontekstidesse. Seda kasutatakse pigem vabas, sõbralikus või emotsionaalses vestluses, näiteks kirjeldamaks füüsilist tüli või intensiivset vaidlust. Formaalses keeles eelistatakse neutraalsemaid või täpsemaid väljendeid, nagu ""tüli"", ""konflikt"" või ""käsitsivõitlus"". Seetõttu on sõna ""kätš"" kasutamine omane pigem informaalsele keelepruugile."
"köbi","vana inimene (sagedamini mees)","informaalsetes","Sõna ""köbi"" kasutatakse rahvapärases keeles ja sellel on sageli kerge halvustav või humoorikas varjund, mis ei sobi formaalsetesse kontekstidesse. See on pigem omane kõnekeelele või mitteametlikele olukordadele, kus suhtlus on vabam ja sõbralikum. Neutraalsetes või ametlikes tekstides eelistatakse sõnu nagu ""vanur"" või ""eakas inimene""."
"köntjalg","lonkav, vigase jalaga inimene või loom","informaalsetes","Sõna ""köntjalg"" on pigem kõnekeelne ja võib kanda kergelt halvustavat või pilkavat varjundit, mistõttu see ei sobi formaalsetesse ega täiesti neutraalsetesse kontekstidesse. Seda kasutatakse pigem igapäevases kõnes või mitteametlikes olukordades, kus keelekasutus on vabam. Formaalsemas keeles eelistatakse neutraalsemaid väljendeid, nagu ""lonkav"" või ""liikumispuudega""."
"kööberdama","viletsalt, vaevaliselt liikuma","informaalsetes","Sõna ""kööberdama"" on kõnekeelne ja omab pigem rahvalikku või argist varjundit. Seda kasutatakse tavaliselt igapäevases suhtluses, kuid see ei sobi ametlikesse või formaalsetesse kontekstidesse, kuna sellel puudub neutraalne või tõsine toon. Sõna võib kanda ka kergelt halvustavat või humoorikat nüanssi, mis viitab selle kasutamisele pigem vabas ja mitteametlikus keeles. Seetõttu sobib see kõige paremini informaalsetesse tekstidesse."
"kööga","(lõplikult) halvasti, ebaõnnestunud, nurjunud või rikutud","informaalsetes","Sõna ""kööga"" kasutatakse eesti keeles kõnekeelse ja argise väljendina, mis ei sobi ametlikesse või formaalsetesse kontekstidesse. See on pigem emotsionaalne ja slängilaadne sõna, mida kohtab pigem sõpradevahelises vestluses või mitteametlikes olukordades, kui väljendatakse pettumust või ebaõnnestumist. Formaalses keeles kasutatakse neutraalsemaid või täpsemaid vasteid, nagu ""ebaõnnestunult"" või ""halvasti"". Seetõttu sobib sõnale ""kööga"" registrimärgend ""informaalne""."
"köögerdama","viletsalt, vaevaliselt liikuma","informaalsetes","Sõna ""köögerdama"" on kõnekeelne ja pigem rahvalik väljend, mida kasutatakse igapäevases suhtluses, kuid mis ei sobi ametlikku või formaalsesse konteksti. See kannab endas teatavat emotsionaalset või kujundlikku varjundit, mis viitab kohmakale või vaevalisele liikumisele, ning seetõttu on see omane pigem vabamas keelekasutuses, näiteks vestlustes või ilukirjanduses, kuid mitte ametlikes dokumentides või teaduslikes tekstides."
