Katsesõna	Tähendus	vastus	põhjendus
kosu	miski vilets, vana, lagunenud	informaalsetes	Sõna 'kosu' tähenduses 'vilets, vana, lagunenud' on pigem kõnekeelne ja argine väljend, mida kasutatakse mitteametlikus suhtluses. See pole neutraalne kirjakeelne sõna, vaid pigem emotsionaalselt laetud, halvustava varjundiga väljend, mis sobib kasutamiseks informaalses kontekstis nagu vestlused, sotsiaalmeedia postitused või argisuhtlus. Ametlikes dokumentides või formaalses kirjakeeles eelistatakse neutraalsemaid väljendeid nagu 'vana', 'kulunud' või 'lagunenud'.
kraade	ülbe käitumisega (linna)nooruk	informaalsetes	Sõna 'kraade' selles tähenduses on slängilik väljend, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtlusolukordades. See on mitteametlik, halvustava varjundiga sõna, mis on levinud eriti noorte keelekasutuses. Sellist tüüpi sõnavara ei kasutata ametlikes dokumentides ega formaalses kirjakeeles. Sõna on tüüpiline näide informaalsest keelekasutusest, mis on omane vabale suhtlusele, internetisuhtlusele ja noorte omavahelisele vestlusele.
kreissaag	kettakujulise lõiketeraga saag	neutraalsetes/formaalsetes	'Kreissaag' on tehniline termin, mida kasutatakse nii igapäevases kõnes kui ka ametlikes kontekstides (nt tööriistapoodide kataloogides, puutööalastes juhendites, ehitusmaterjalide dokumentatsioonis). See on neutraalne tehniline sõna, millel puuduvad informaalsed või slängipärased konnotatsioonid. Sõna on laenatud saksa keelest (Kreissäge) ja on eesti keeles juurdunud kui standardne termin seda tüüpi saagide tähistamiseks.
kriipsupealt	väga täpselt, täpipealt	neutraalsetes/formaalsetes	"Sõna 'kriipsupealt' on küll kujundlik väljend, kuid see on eesti keeles laialt levinud ja aktsepteeritud ka neutraalses keelekasutuses. Seda kasutatakse sageli nii ajakirjanduses, ilukirjanduses kui ka igapäevases kõnes, ilma et see mõjuks liiga familiaarse või informaalsena. Näiteks laused nagu ""Võistleja täitis ülesande kriipsupealt"" või ""Ajakava peab kriipsupealt paika"" on täiesti sobilikud ka formaalsemas kontekstis. Väljend ei sisalda slängi elemente ega ole stiililiselt markeeritud kui eriti kõnekeelne."
kriksadull	keerdudega, raskesti väljaloetav tähekuju	informaalsetes	"'Kriksadull' on kõnekeelne, mänguline ja veidi halvustav sõna, mida kasutatakse enamasti mitteametlikus kontekstis, kui räägitakse kellegi halvast või lohakas käekirjast. See on pigem ekspressiivne väljend, mida kohtab sageli argises kõnes, blogides või sotsiaalmeedia postitustes. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutataks selle asemel neutraalsemaid väljendeid nagu ""raskesti loetav käekiri"" või ""ebaselge kirjapilt""."
kriksatrull	keerdudega, raskesti väljaloetav tähekuju	informaalsetes	"Sõna 'kriksatrull' on oma olemuselt mänguline ja kõnekeelne väljend, mida kasutatakse pigem vabamas suhtluses. See on ekspressiivne liitsõna, kus 'kriks-' viitab krikseldamisele ja '-trull' lisab sõnale mängulise või veidi halvustava varjundi. Sellist sõna võib kohata näiteks blogides, sotsiaalmeedia postitustes või vabamas vestluses, kui kirjeldatakse kellegi lohakat või arusaamatut käekirja. Ametlikes või formaalsetes tekstides kasutataks selle asemel neutraalsemaid väljendeid nagu ""raskesti loetav käekiri"" või ""ebaselge kirjapilt""."
krill	vihavimm, jonn, jonniajamine	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid sõna 'krill' kasutamisest tähenduses 'vihavimm, jonn, jonniajamine', et teha kindlat järeldust selle registrilise kuuluvuse kohta. Kuigi sõna tundub olevat pigem kõnekeelne, ei saa ma seda kindlalt väita ilma piisavate kasutusandmeteta. Seetõttu ei saa ma teha usaldusväärseid järeldusi selle sõna registrilise kasutuse kohta.
krillima	kiusu, jonni ajama, pahuksis olema	informaalsetes	Sõna 'krillima' tähenduses 'kiusu/jonni ajama' on kõnekeelne väljend, mida kohtab peamiselt informaalsetes suhtlusolukordades ja tekstides. See pole ametlikus keelekasutuses levinud sõna ning selle asemel kasutatakse formaalsemas kontekstis pigem väljendeid nagu 'tüli norima', 'kiuslema' või 'jonni ajama'. Sõna kõlab familiaarselt ja sobib hästi argikeelsesse vestlusesse, foorumitesse või sotsiaalmeedia postitustesse.
kriminaal	(kriminaal)kurjategija, ka muu kohtulikult karistatu	informaalsetes	Sõna 'kriminaal' selles tähenduses on pigem kõnekeelne ja informaalne variant neutraalsematest terminitest nagu 'kurjategija' või 'seaduserikkuja'. Seda kasutatakse sageli just argises kõnepruugis, foorumites, kommentaariumides ja muudes mitteametlikes kontekstides. Sõnal on ka teatud halvustav varjund. Ametlikes dokumentides või uudistekstides eelistatakse neutraalsemaid väljendeid nagu 'kurjategija' või täpsemaid termineid nagu 'süüdimõistetu'.
kriminull	kriminaaljutt, -romaan või -film	informaalsetes	'Kriminull' on kõnekeelne lühendatud vorm sõnast 'kriminaalromaan/-film', kus on ühendatud sõnad 'kriminaal' ja 'null(romaan)'. Selline sõnamoodustus ja lühendamine on iseloomulik just informaalsele keelekasutusele. Seda tüüpi sõnu kasutatakse tavaliselt vabamas suhtluses, blogides, foorumites ja sotsiaalmeedia postitustes, mitte ametlikes või akadeemilistes tekstides, kus eelistatakse täispikka vormi 'kriminaalromaan' või 'kriminaalfilm'.
kroks	"sarv- ja luukilbistega kaetud kehaga suur sisalikukujuline troopika ja lähistroopika mageveekogude ja soode roomaja	 soojade maade loom, kellel on teravate hammastega suur suu ja pikk saba"	informaalsetes	"""Kroks"" on krokodilli lühendatud, familiaarne nimetus, mida kasutatakse eelkõige mitteametlikus kõnepruugis ja informaalsetes tekstides. See on slängilik või lastekeelne variant neutraalsest sõnast ""krokodill"". Sellist lühendsõna kohtab tõenäolisemalt sotsiaalmeedia postitustes, blogides või lastega rääkides, mitte teaduslikes või ametlikes tekstides, kus eelistatakse täispikka ja neutraalset terminit ""krokodill""."
kroku	"sarv- ja luukilbistega kaetud kehaga suur sisalikukujuline troopika ja lähistroopika mageveekogude ja soode roomaja	 soojade maade loom, kellel on teravate hammastega suur suu ja pikk saba"	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid sõna 'kroku' kasutuse kohta, et teha kindlat järeldust selle registrilise kuuluvuse kohta. Kuigi see on ilmselt kõnekeelne lühend sõnast 'krokodill', ei saa ma ilma piisavate kasutusandmeteta kindlalt väita, kas seda kasutatakse pigem informaalsetes või neutraalsetes kontekstides. Sõna registrilise kuuluvuse määramiseks oleks vaja näha selle tegelikku kasutust erinevates tekstides.
kronks	(kõhna, kuivetu vanainimese, hrl naisterahva kohta)	informaalsetes	See on pigem kõnekeelne, veidi halvustava varjundiga sõna, mida kasutatakse familiaarsetes või argistes kontekstides. Selline kirjeldav, kujundlik väljend vanainimese kohta ei ole neutraalne ega sobiv formaalsesse keelekasutusse. Seda tüüpi väljendid on tavalisemad mitteametlikus suhtluses, suulises kõnes või vabamas kirjalikus väljenduses nagu foorumid või igapäevased vestlused.
krous	peen mahapressimata volt (hrl rõiva avardamiseks või kaunistamiseks)	ei kohaldu	Minu treeningandmetes ei ole piisavalt kontekste selle sõna kasutuse kohta, et teha kindlat järeldust selle registrilise kuuluvuse kohta. Kuigi sõna tundub olevat spetsiifiline rõivatööstuse või õmblemisega seotud termin, ei saa ma ilma konkreetsete kasutuskontekstideta öelda, kas seda kasutatakse pigem informaalsetes või formaalsetes olukordades. Seega oleks eksitav määrata sellele kindel registrimärgend.
krousima	"kangasse, riideesemesse (peeni) mahapressimata volte, krookeid tegema	 kangast sel viisil kokku tõmbama"	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid selle sõna kasutuse kohta erinevates registrites, et teha kindlat järeldust selle kasutuskonteksti kohta. Kuigi tegemist on käsitööga seotud terminiga, ei saa ma ilma konkreetsete kasutusnäideteta öelda, kas seda kasutatakse pigem informaalsetes või formaalsetes kontekstides. Sõna võib esineda nii käsitööajakirjades, õpetustes kui ka mitteformaalses suhtluses, kuid mul puuduvad andmed selle kinnitamiseks.
krusa	"kaupa, ehitusmaterjali vm mahukaid asju vedav suur auto	 suur auto, millega saab raskeid asju vedada"	informaalsetes	"Sõna 'krusa' on kõnekeelne variant sõnadest ""veoauto"" või ""kaubaauto"". See on tüüpiline argikõne sõna, mida kohtab peamiselt suulises kõnes ja informaalsetes kirjalikes tekstides nagu foorumid või sotsiaalmeedia postitused. Ametlikes või formaalsetes tekstides (nt ametikirjad, seadused, ajakirjanduslikud tekstid) kasutatakse tavaliselt neutraalseid vasteid nagu ""veoauto"" või ""kaubaauto"". Sõna 'krusa' on tõenäoliselt laensõna vene keelest (грузовик - gruzavik) ja kannab seega ka kõnekeele varjundit."
kruss	kähar, lokkis juuksesalk vms	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid sõna 'kruss' kasutamisest tähenduses 'kähar, lokkis juuksesalk', et teha kindlat järeldust selle registrilise kuuluvuse kohta. Kuigi sõna tundub olevat pigem kõnekeelne või murdesõna, ei saa ma seda kindlalt väita ilma piisavate kasutusandmeteta. Seetõttu ei saa ma teha usaldusväärseid järeldusi selle kohta, kas sõna kasutatakse pigem informaalsetes või formaalsetes kontekstides.
krutstükk	vallatu, kelmikas või (veidi) üleannetu tegu	informaalsetes	Sõna 'krutstükk' on oma olemuselt mängulise ja kõnekeelse varjundiga, mida kasutatakse enamasti vabamas suhtluses ja informaalsetes olukordades. See sõna kannab endas teatavat familiaarsust ja kerget huumorit, mis ei sobi hästi ametlike või formaalsete tekstide stiiliga. Seda kohtab sageli just argivestlustes, blogides või vabamas kirjastiilis, kus räägitakse kellegi vallatud tegudest või naljatlevalt kirjeldatakse üleannetu käitumise juhtumeid.
kruttima	"nuppu, kruvi vms keerama	 seda keerates midagi reguleerima, paika seadma"	neutraalsetes	"Sõna ""kruttima"" selles tähenduses on tavapärane ja neutraalne tegusõna, mida kasutatakse igapäevases keeles tehniliste toimingute kirjeldamiseks. See ei ole eriti kõnekeelne ega ka liiga formaalne. Seda kasutatakse nii tavalistes vestlustes kui ka neutraalsetes kasutusjuhendites või selgitustes, näiteks ""raadio nuppu kruttima"" või ""termostaadinuppu kruttima"". Sõnal puuduvad tugevad stiilivarjundid, mis viitaksid kas informaalsele või formaalsele kasutusele."
kruusakas	kruusateel sõitmiseks mõeldud rehv	informaalsetes	Sõna 'kruusakas' selles tähenduses on kõnekeelne lühendvorm pikemast väljendist 'kruusarehv' või 'kruusatee rehv'. Sellist lühemat vormi kasutatakse tüüpiliselt autofoorumites, blogides ja muudes informaalsetes keskkondades, kus räägitakse autodest ja rehvidest. '-kas' liide annab sõnale kõnekeelse varjundi. Formaalsetes tekstides (nt tehniline dokumentatsioon, ametlikud rehvide kirjeldused) kasutatakse täispikka ja täpsemat terminit.
krõbi	vana (jõuetu) inimene	informaalsetes	Sõna 'krõbi' tähenduses 'vana (jõuetu) inimene' on pigem halvustava või vähemalt familiaarse varjundiga sõna, mida kasutatakse argikeeles ja informaalses suhtluses. See ei ole neutraalne viis vanema inimese kirjeldamiseks ning seda ei kohta ametlikes dokumentides või formaalsetes tekstides. Selline kõnekeelne ja veidi halvustav väljend on tüüpiline just informaalsetele suhtlussituatsioonidele, nagu vestlused, sotsiaalmeedia või foorumid.
krööm	väike hulk, vähene määr	informaalsetes	Sõna 'krööm' tähenduses 'väike hulk, vähene määr' on pigem kõnekeelne ja argine väljend, mida kohtab sagedamini informaalsetes suhtlusolukordades ja tekstides. See pole neutraalne või ametlik sõna, vaid pigem värvikam ja ekspressiivsem variant neutraalsete sõnade (nagu 'natuke', 'veidi', 'pisut') asemel. Sellist sõnakasutust võib kohata näiteks blogides, foorumites või vabamas vestluses, kus keelekasutus on sundimatum.
kröömike	väike hulk, vähene määr	informaalsetes	Sõna 'kröömike' on pigem kõnekeelne ja emotsionaalselt markeeritud variant neutraalsematest sõnadest nagu 'natuke', 'pisut' või 'veidi'. See esineb sageli just argisemates suhtlusolukordades, blogides ja foorumites, kus kõneleja/kirjutaja soovib väljendada end familiaarsemalt või emotsionaalsemalt. Sõna deminutiivne vorm (-ke liide) ja häälikuline kuju (krööm-) viitavad samuti pigem informaalsele kasutusele. Ametlikes dokumentides või akadeemilistes tekstides seda tavaliselt ei kasutata.
kröömikene	väike hulk, vähene määr	informaalsetes	Sõna 'kröömikene' on kõnekeelne deminutiivvorm sõnast 'krõõm', mida kasutatakse peamiselt mitteametlikus suhtluses ja informaalsetes kontekstides. See on emotsionaalselt markeeritud väljend, mida kohtab sageli argikeeles, blogides, foorumites ja vabamas suhtluses. Sõna häälikuline kuju (ö-tähed, deminutiivliide -kene) viitab samuti pigem familiaarsele kasutusele. Neutraalses või formaalses kontekstis kasutatakse selle asemel tavaliselt väljendeid nagu 'natuke', 'veidi', 'väike kogus'.
kröönima	raha kokku hoidma, rahaga koonerdama	informaalsetes	Sõna 'kröönima' selles tähenduses on pigem kõnekeelne ja slängilik väljend, mida kohtab peamiselt informaalsetes suhtlussituatsioonides ja tekstides. See pole neutraalne või ametlik termin kokkuhoidlikkuse väljendamiseks, vaid pigem argine ja emotsionaalselt laetud sõna. Seda tüüpi sõnakasutus on iseloomulik just vabamale suhtlusele, näiteks internetifoorumitele, sotsiaalmeedia postitustele või igapäevasele suulisele suhtlusele.
kuda	"esineb millegi toimumise viisi, olukorra vms täpsustamisel otseses või kaudselt väljendatud küsimuses ning täpsustava lauseosa alguses	 mis moel, mis viisil"	informaalsetes	Sõna 'kuda' on 'kuidas' sõna kõnekeelne variant, mida kohtab peamiselt informaalses suhtluses. See on lühenenud ja lihtsustatud vorm, mida kasutatakse sageli vabamas vestluses, internetisuhtluses ja muudes mitteametlikes olukordades. Formaalsetes tekstides ja ametlikus keelekasutuses eelistatakse täispikka vormi 'kuidas'. 'Kuda' kasutamine annab tekstile või kõnele selgelt argise või kõnekeelse varjundi.
kuidamoodi	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	informaalsetes	"Sõna ""kuidamoodi"" on kõnekeelsem variant sõnast ""kuidas"". See esineb sagedamini vabamas suhtluses, blogides, foorumites ja sotsiaalmeedia postitustes. Sõna struktuur ise (kuida+moodi liitsõnaline vorm) viitab informaalsemale keelekasutusele, kuna formaalsetes tekstides eelistatakse tavaliselt lühemat ja neutraalsemat vormi ""kuidas"". ""Kuidamoodi"" annab tekstile kõnekeelsema ja vabama tooni."
kuidaviisi	"(viisile, olukorrale vms osutavalt:) kuidas	 kuidas"	informaalsetes	"Sõna ""kuidaviisi"" on pigem kõnekeelne variant sõnast ""kuidas"". See on liitsõnaline vorm, mis on tekkinud sõnade ""kuidas"" ja ""viis"" liitmisel ning on iseloomulik vabamale keelekasutusele. Seda kohtab sagedamini informaalsetes kontekstides nagu vestlused, blogid ja foorumid, kus keelekasutus on vabam. Neutraalses või formaalses kirjakeeles kasutatakse tavaliselt lühemat ja standardsemat vormi ""kuidas""."
kuivamaarott	(maismaal töötava inimese, kuivamaamehe kohta)	informaalsetes	Sõna 'kuivamaarott' on slängilik, veidi halvustava varjundiga väljend, mida kasutatakse peamiselt merendusega seotud kontekstis. See on mitteametlik liitsõna, kus 'rott' on kasutatud ülekantud tähenduses. Sellist kõnekeelset ja veidi pilkavat väljendit kohtab tõenäolisemalt informaalsetes suhtlussituatsioonides, foorumites või meremeeste omavahelises kõnepruugis, mitte ametlikes või neutraalsetes tekstides. Ametlikus kontekstis kasutataks pigem neutraalset väljendit nagu 'maismaal töötav inimene' või 'kuivamaamees'.
kulka	kultuurkapital	informaalsetes	'Kulka' on lühendvorm sõnast 'kultuurkapital' ning selline lühendamine ja kõnekeelsem vorm on tüüpiline just informaalsele keelekasutusele. See on kõnekeelne slängisõna, mida kasutatakse sageli vabamas suhtluses, blogides, sotsiaalmeedias ja ajakirjanduse vabamas stiilis. Formaalsetes dokumentides ja ametlikes tekstides kasutatakse täispikka vormi 'kultuurkapital' või ametlikku lühendit 'KULKA'.
