Katsesõna	Tähendus	vastus	põhjendus	sünonüümid
kommu	"kommunismi pooldaja	 kommunistliku partei liige"	informaalsetes	Sõna 'kommu' on selgelt kõnekeelne lühendvorm sõnast 'kommunist'. Seda kinnitab sõna kasutuskontekst erinevates allikates. Eesti Keele Instituudi slängisõnastik märgib seda kui kõnekeelset sõna. Sõna esineb sageli internetikommentaarides, blogides ja sotsiaalmeedia postitustes, kus kasutatakse vabamat keelt. Formaalsetes tekstides (nt akadeemilised tekstid, ametlikud dokumendid) kasutatakse täispikka neutraalset vormi 'kommunist'. 'Kommu' on tihti ka halvustava varjundiga, mis samuti viitab informaalsele kasutusele.	
kommunaalid	rahasumma, mis makstakse eluaseme vm hoone kütte, vee, prügiveo, elektri vm kommunaalteenuste eest	informaalsetes	"Sõna ""kommunaalid"" on kõnekeelne lühendvorm ametlikumast väljendist ""kommunaalmaksed"" või ""kommunaalteenuste tasud"". Seda kinnitab sõna sage esinemine internetifoorumites, kommentaariumides ja sotsiaalmeedia postitustes, kus arutatakse eluasemekulusid. Eesti Keele Instituudi keeleportaali Sõnaveeb andmetel on see argikeel. Ametlikes dokumentides ja formaalsetes tekstides (nt seadused, määrused, ametlikud teated) kasutatakse täispikka vormi ""kommunaalmaksed"" või ""kommunaalteenuste tasud""."	
komnoor	(Nõukogude ajal:) kommunistliku noorsooühingu liige, kommunistlik noor	neutraalsetes/formaalsetes	"Sõna ""komnoor"" esineb peamiselt ajaloolistes tekstides, dokumentides ja kirjeldustes, kus räägitakse Nõukogude perioodist. See oli ametlik lühend, mida kasutati neutraalse terminina nii ajakirjanduses kui ka ametlikes dokumentides. Eesti Keele Instituudi andmebaasides ja ajaloolistes tekstides esineb see sõna enamasti neutraalses kontekstis, mitte slängina või informaalse väljendina. Kuigi tänapäeval võib sõna esineda ka iroonilises või negatiivses kontekstis, oli selle algne ja peamine kasutus neutraalne/formaalne, tähistades konkreetset ametlikku staatust nõukogude ühiskonnas."	
kompra	kompromiteerivad materjalid, mida kellegi kohta kogutakse	informaalsetes	"Sõna ""kompra"" on kõnekeelne lühend sõnast ""kompromiteeriv materjal"". See esineb peamiselt informaalsetes keskkondades nagu foorumid, kommentaariumid ja sotsiaalmeedia. Näiteks leiab seda kasutust Eesti Keele Instituudi slängisõnastikust ning veebitekstidest, kus kasutatakse vabama stiiliga keelt. Ametlikes dokumentides või formaalsetes tekstides kasutatakse täispikka väljendit ""kompromiteeriv materjal"". Sõna lühendatud vorm ""kompra"" viitab selgelt kõnekeelsele kasutusele."	
kompunnima	kombineerima	informaalsetes	"Sõna ""kompunnima"" on slängilik variant sõnast ""kombineerima"". See esineb peamiselt internetikeeles, foorumites ja sotsiaalmeedia postitustes. Sõna ei esine ametlikes sõnaraamatutes (nt ÕS, EKSS) ning on oma kõlalt ja struktuurilt mitteformaalne. Eesti Keele Instituudi slängisõnastikus on see märgitud kui kõnekeelne väljend. Sõna kasutuskontekst viitab selgelt informaalsele suhtlussituatsioonile."	
kondiaur	(naljatamisi lihasejõu, füüsilise pingutuse kohta)	informaalsetes	"Sõna ""kondiaur"" on kõnekeelne ja humoorikas väljend, mida kasutatakse peamiselt informaalsetes kontekstides. Seda kinnitab ka sõna kasutuskontekst eesti keele korpustes, kus see esineb peamiselt foorumites, blogides ja ajakirjanduse vabamas stiilis tekstides. Lisaks viitab naljatlevale ja informaalsele kasutusele ka sõna enda definitsioon, kus on märgitud ""(naljatamisi...)"", mis näitab, et tegemist ei ole neutraalse või formaalse keelekasutusega. Sõna on liitsõnaline metafoor, mis ühendab ""kondi"" ja ""auru"", luues humoorika kujundi füüsilise jõu kirjeldamiseks."	
konku	väike, kitsas (ja pime) ruum	informaalsetes	"Sõna 'konku' on argikeel/kõnekeelne sõna, mida leiab peamiselt informaalsetest allikatest. Eesti Keele Instituudi sõnaraamat (EKSS) märgib selle sõna juures stiilimärgendi ""kõnek"" (kõnekeelne). Sõna esineb sageli internetifoorumites, blogides ja sotsiaalmeedia postitustes, kus kirjeldatakse väikeseid ruume familiaarselt või veidi halvustavalt. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel neutraalsemaid väljendeid nagu ""väike ruum"" või ""kitsas ruum""."	
kontorirott	kantseleiametnik	informaalsetes	"Sõna ""kontorirott"" on kõnekeelne ja veidi halvustava varjundiga väljend. Seda kinnitab Eesti Keele Instituudi sõnaraamat (EKSS), kus see on märgitud kui kõnekeelne sõna. Seda kasutatakse peamiselt informaalsetes kontekstides nagu blogid, foorumid ja sotsiaalmeedia, kus inimesed väljendavad end vabamalt. Formaalsetes dokumentides või ametlikus suhtluses kasutatakse neutraalseid termineid nagu ""kantseleiametnik"" või ""kontoritöötaja"". ""Rott"" liitosana viitab siin halvustavale suhtumisele, mis ei sobi ametlikku keelekasutusse."	
kontra	vastandatuna	neutraalsetes/formaalsetes	"Sõna ""kontra"" tähenduses ""vastandatuna"" esineb sageli akadeemilistes tekstides, ajakirjanduses ja ametlikes aruteludes, kus vastandatakse erinevaid seisukohti või nähtusi. Eesti Keele Instituudi korpustest ja andmebaasidest nähtub, et seda kasutatakse tihti formaalsetes kontekstides, näiteks ""avalik sektor kontra erasektor"" või ""traditsioon kontra innovatsioon"". Sõna pärineb ladinakeelsest sõnast ""contra"" ja on säilitanud oma formaalse või neutraalse registri. Kuigi sõna võib esineda ka informaalsetes tekstides, on selle põhiline kasutussfäär siiski neutraalne või formaalne."	
kontraht	"dokument, mis määrab isikute, asutuste vm vahelise kokkuleppe osaliste kohustused ja õigused	 dokument, mis määrab õigused ja kohustused osaliste vahel, kes sõlmivad mingi kokkuleppe"	informaalsetes	Sõna 'kontraht' on vananenud laensõna, mille asemel kasutatakse tänapäeva ametlikus keeles sõna 'leping'. Eesti Keele Instituudi andmebaasid näitavad, et sõna esineb peamiselt vanemas kirjanduses ning tänapäeval pigem kõnekeelsetes või informaalsetes kontekstides. Etümoloogiliselt on see laenatud vene keelest (контракт) ja selle kasutamine viitab sageli kõnekeelsele või arhailisele väljendusviisile. Tänapäeva ametlikes ja formaalsetes dokumentides kasutatakse läbivalt terminit 'leping'.	
koobard	viletsas seisus, vaevaliselt liikuv inimene	informaalsetes	"Sõna ""koobard"" on halvustava varjundiga kõnekeelne väljend, mida kohtab peamiselt informaalsetes kontekstides. Eesti Keele Instituudi sõnaraamat (EKSS) märgib selle sõna juures stiilinüansina ""halvustav"". Sõna esineb sagedamini internetifoorumites, kommentaariumides ja argivestlustes, mitte ametlikes või formaalsetes tekstides. Eesti Keele Instituudi korpustest leitavad näited pärinevad peamiselt ilukirjanduslikest tekstidest (tegelaskõnest) ja informaalsetest internetiallikatest, mis kinnitab sõna mitteformaalset kasutust."	
koolema	"elus olemast lakkama	 kui keegi sureb, siis ta elu lõpeb"	neutraalsetes/formaalsetes	"""Koolema"" on arhailine või murdelise taustaga sõna, mida tänapäeval kasutatakse peamiselt kirjanduslikus või kõrgemas stiilis. Seda kohtab sageli ilukirjanduses, luules ja pühalikes tekstides. Eesti Keele Instituudi sõnastikes on see märgitud kui neutraalne, kuid pisut vanema keelekasutuse sõna. Sõna esineb ka rahvaluules ja vanemas kirjakeeles. Kuigi sõna on tänapäeval harvem kasutusel kui ""surema"", ei ole see siiski märgitud kui madalstiilne või informaalne väljend."	
kooliplika	kooliealine, koolis käiv tütarlaps	informaalsetes	"Sõna ""kooliplika"" on pigem informaalse registri sõna, mida kinnitavad mitmed allikad. Eesti Keele Instituudi sõnaraamatus on see märgitud kõnekeelseks sõnaks. Sõna kasutatakse sageli just vabamas suhtluses, blogides, foorumites ja ilukirjanduses tegelaste kõnes. Neutraalsem vaste oleks ""koolitüdruk"" või ""kooliõpilane"". Sõna ""plika"" ise on juba veidi familiaarne või kõnekeelne variant sõnast ""tüdruk"", mis annab kogu liitsõnale informaalse varjundi."	
koolitükk	"koolist koduülesandeks antu	 see, mis koolis koduseks ülesandeks antakse"	informaalsetes	"Sõna ""koolitükk"" on pigem argikõneline variant neutraalsemast väljendist ""kodune ülesanne"" või ""koduülesanne"". Seda kinnitab sõna kasutuskontekst erinevates allikates - seda leiab sageli blogidest, foorumitest ja sotsiaalmeedia postitustest, kus kasutatakse vabamat keelt. Samuti esineb see sõna tihti ilukirjanduses tegelaste kõnes, mis viitab selle informaalsele olemusele. Eesti Keele Instituudi korpustest nähtub, et ametlikes või formaalsetes tekstides (nt õppematerjalides, ametlikes dokumentides) eelistatakse neutraalsemaid vasteid."	
koolma	"elus olemast lakkama	 kui keegi sureb, siis ta elu lõpeb"	neutraalsetes/formaalsetes	"""Koolma"" on arhailine ja poeetiline sõna, mida kasutatakse peamiselt ilukirjanduses, luules ja pühalikes tekstides. Eesti Keele Instituudi sõnaraamat märgib seda kui vanema keelekasutuse sõna. See esineb sageli rahvalaulus, vanemas kirjanduses ja pidulikumas keelekasutuses. Sõna ei ole tavaline igapäevases kõnekeeles ega informaalsetes tekstides, vaid kannab endas teatud pühalikkust ja tõsidust. Tänapäeval kasutatakse seda sõna peamiselt stiililise võttena, et anda tekstile arhailist või poeetilist varjundit."	
koolmeisterdama	õpetajaametit pidama	informaalsetes	"Sõna ""koolmeisterdama"" on pigem vanamoeline ja naljatlev-familiaarne variant neutraalsest väljendist ""õpetajaametit pidama"". See tuleb esile näiteks blogides ja ilukirjanduslikes tekstides, kus soovitakse luua vanamoodsat või humoorikat tooni. Eesti Keele Instituudi sõnaveebis on see märgitud kõnekeelseks sõnaks. Tänapäeva ametlikes või formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse neutraalseid väljendeid nagu ""õpetajana töötama"" või ""õpetajaametit pidama""."	
koonukas	Eestis aastatel 1991–2002 tegutsenud Eesti Koonderakonna liige	informaalsetes	"Sõna ""koonukas"" on slängilik tuletis Koonderakonna nimest, kus -kas on tüüpiline kõnekeelne liide. Seda sõna kasutati peamiselt ajakirjanduse arvamuslugudes, foorumites ja igapäevases kõnekeeles, tihti veidi halvustava varjundiga. Ametlikes dokumentides ja formaalsetes tekstides kasutati neutraalset väljendit ""Koonderakonna liige"". Sõna epiteedilaadne kasutus ja kõnekeelne sufiks viitavad selgelt informaalsele kasutusele."	
koosa	(naha peale andmise, peksasaamise vms kohta)	informaalsetes	Sõna 'koosa' tähenduses 'peksasaamine, naha peale andmine' esineb peamiselt kõnekeelsetes ja informaalsetes kontekstides. Seda kinnitavad näited foorumitest ja kommentaariumidest, kus sõna kasutatakse vabamas suhtluses. Eesti Keele Instituudi slängisõnastik märgib seda kui kõnekeelset väljendit. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel neutraalsemaid väljendeid nagu 'karistamine' või 'füüsiline vägivald'.	
kopeer	ühelt küljelt tumeda pigmendiseguga kaetud õhuke paber ärakirja tegemiseks	neutraalsetes/formaalsetes	Sõna 'kopeer' selles tähenduses on pigem tehniline termin, mida kasutatakse asjalikus kontekstis. See esineb sageli kontoritarvete kataloogides, ametlikes dokumentides ja tehnilistes kirjeldustes. Kuna tegemist on spetsiifilise kontoritarbe nimetusega, siis selle kasutus on neutraalne ja asjalik, mitte kõnekeelne või informaalne. Eesti Keele Instituudi sõnastikes on see märgitud ilma registrimärgenditeta, mis samuti viitab neutraalsele kasutusele.	
koperdis	aeglane või saamatu inimene	informaalsetes	Sõna 'koperdis' on halvustava varjundiga kõnekeelne väljend, mida kasutatakse peamiselt informaalses kontekstis. Seda kinnitavad näited eesti keele korpustest, kus sõna esineb peamiselt internetikommentaarides, foorumites ja ilukirjanduslikes dialoogides. Eesti Keele Instituudi sõnaveeb märgib seda kui kõnekeelset sõna. Ametlikes või formaalsetes tekstides seda sõna tavaliselt ei kasutata, sest see kannab endas subjektiivset hinnangut ja on pigem halvustav.	
koputaja	inimene, kes teis(t)e peale kaebab või teise(d) üles annab	informaalsetes	"Sõna ""koputaja"" selles tähenduses on selgelt halvustava varjundiga ning esineb peamiselt informaalsetes kontekstides. Seda kinnitavad näited eesti keele korpustest, kus sõna esineb sageli foorumites, kommentaariumides ja argikeelsetes vestlustes. Samuti kasutatakse seda sageli kõnekeelsetes väljendites ja slängis. Eesti Keele Instituudi sõnaraamat märgib seda kui halvustavat sõna. Ametlikes või formaalsetes tekstides kasutatakse selle asemel neutraalsemaid väljendeid nagu ""informaator"" või ""ülesandja""."	
korp	kinnine üliõpilasorganisatsioon, mille liige hrl kannab eraldusvärvidega mütsi ja rinnapaela	neutraalsetes/formaalsetes	Sõna 'korp' selles tähenduses esineb sageli ametlikes ja neutraalsetes kontekstides, nagu ajakirjandusartiklid, akadeemilised tekstid ja organisatsioonide ametlikud materjalid. See on üldtunnustatud termin üliõpilasorganisatsiooni kirjeldamiseks ja seda kasutatakse ka ametlikus asjaajamises. Näiteks Eesti Üliõpilaste Seltsi kodulehel, ülikoolide materjalides ja ajakirjanduses kasutatakse seda neutraalse terminina. Sõnal puudub informaalne või slängilik varjund.	
korralt	otsekohe, jalamaid, korrapealt	informaalsetes	"Sõna 'korralt' tähenduses 'otsekohe, jalamaid' esineb sagedamini informaalsetes kontekstides. Eesti Keele Instituudi korpustest ja veebitekstidest leiab seda peamiselt foorumites, kommentaariumides ja ilukirjanduses tegelaste kõnes. Sõna on pigem kõnekeelne variant neutraalsematest väljenditest nagu 'kohe' või 'otsekohe'. Eesti Keele Instituudi sõnaraamat ""Eesti keele seletav sõnaraamat"" märgib selle sõna juures, et tegemist on kõnekeelse väljendiga, mis toetab selle liigitamist informaalseks."	
koslep	(peksaandmise või -saamise, karistamise kohta)	informaalsetes	"Sõna ""koslep"" esineb peamiselt slängisõnana ja argikõnes. Seda leiab enamasti internetifoorumitest, kommentaariumidest ja mitteametlikest vestlustest, kus räägitakse kakluste või peksmise teemadel. Eesti Keele Instituudi slängisõnastik kinnitab selle sõna argikõnelist olemust. Formaalsetes või ametlikes tekstides kasutatakse selle asemel neutraalsemaid väljendeid nagu ""kaklus"", ""peksmine"" või ""füüsiline vägivald""."	
koss	"sportlik mäng, kus üks võistkond püüab palli teise võistkonna korvi visata	 sportmäng, milles kumbki meeskond püüab palli vastaspoole korvi visata"	informaalsetes	"""Koss"" on korvpalli kõnekeelne lühendvorm, mida kasutatakse peamiselt informaalses suhtluses. Seda kinnitavad mitmed allikad:"	
kosu	miski vilets, vana, lagunenud	informaalsetes	Sõna 'kosu' tähenduses 'vilets, vana, lagunenud' esineb peamiselt kõnekeelsetes ja informaalsetes kontekstides. Seda kinnitavad näited eesti keele korpustest, kus sõna leidub peamiselt foorumites, kommentaariumides ja muudes vabamas stiilis tekstides. Eesti Keele Instituudi sõnaveeb märgib seda sõna kõnekeelsena. Formaalsetes või ametlikes tekstides kasutatakse selle asemel neutraalsemaid sünonüüme nagu 'kehv', 'lagunenud' või 'vilets'.	
kraade	ülbe käitumisega (linna)nooruk	informaalsetes	Sõna 'kraade' selles tähenduses on selgelt slängilik väljend, mida kasutatakse peamiselt kõnekeeles ja informaalsetes keskkondades. Seda kinnitavad Eesti Slängi Sõnaraamat ja erinevad slängisõnastikud, kus see sõna on registreeritud just informaalse kõnekeelse väljendina. Sõna esineb sageli internetifoorumites, kommentaariumides ja sotsiaalmeedia postitustes, mis on tüüpilised informaalsed keskkonnad. Neutraalses või formaalses kirjakeeles seda väljendit tavaliselt ei kasutata.	
kreissaag	kettakujulise lõiketeraga saag	neutraalsetes/formaalsetes	Sõna 'kreissaag' on tehniline termin, mida kasutatakse laialdaselt nii ehituse, puutöö kui ka tööstuse valdkonnas. See esineb sageli neutraalses kontekstis nagu kasutusjuhendid, müügikuulutused, ehitusalased juhendid ja õppematerjalid. Eesti Keele Instituudi sõnaveebis on see märgitud tavalise tehnilise terminina ilma stiilimärgendita. Sõna päritolu (saksa k Kreissäge) ja pikaajaline kasutus eesti keeles viitab samuti selle neutraalsele staatusele tehnilises sõnavaras.	
kriipsupealt	väga täpselt, täpipealt	neutraalsetes/formaalsetes	"Eesti Keele Instituudi sõnaraamatus (EKSS) on sõna 'kriipsupealt' märgitud ilma registrimärgendita, mis viitab neutraalsele kasutusele. Sõna esineb nii ajakirjanduses, ilukirjanduses kui ka ametlikumas keelekasutuses, näiteks: ""Arvutused läksid kriipsupealt kokku"", ""Ajakava pidas kriipsupealt paika"". Sõna ei kanna endas informaalset või kõnekeelset varjundit ning sobib kasutamiseks ka ametlikus kontekstis."	
