"Katsesõna"	"Tähendus"	"vastus"	"põhjendus"	"sünonüümid"
"kollanokk"	"kogemusteta noor inimene (hrl nooruk) või algaja mingil alal (ka halvustavalt)"	"informaalsetes"	"Sõna ""kollanokk"" kasutatakse sageli mitteametlikes kontekstides, et kirjeldada kedagi, kellel puudub kogemus või kes on alles alustamas mingil alal. See võib olla ka halvustav, mis viitab sellele, et sõna kasutatakse pigem vestlustes, kus formaalsus ei ole esmatähtis, näiteks sõprade vahelises vestluses või mitteametlikes kirjutistes nagu blogid ja foorumid."	""
"kolmemees"	"õpilane, kelle hinded koolis on põhiliselt kolmed, keskpärane õpilane"	"informaalsetes"	"Sõna ""kolmemees"" on kõnekeelne väljend, mida kasutatakse sageli õpilaste seas või mitteametlikes vestlustes, et kirjeldada kedagi, kelle hinded on keskpärased. Selline terminoloogia on tavaliselt levinud noorte seas ja seda kasutatakse pigem igapäevastes vestlustes kui ametlikes või akadeemilistes tekstides."	""
"kolu"	"(inimese pea kohta)"	"informaalsetes"	"Sõna ""kolu"" kasutamine inimese pea kohta on slängiline ja kõnekeelne väljend, mida tõenäoliselt kasutatakse rohkem igapäevases vestluses, sõprade vahel või mitteametlikes tekstides nagu blogid ja sotsiaalmeedia postitused. Selline väljend ei sobi hästi ametlikesse või akadeemilistesse tekstidesse, kus eelistatakse neutraalsemaid ja formaalsemaid termineid."	""
"kombekas"	"ühes tükis töö-, spordi- või lasterõivas"	"neutraalsetes/formaalsetes"	"Sõna ""kombekas"" kasutatakse sageli rõivaste kirjeldamisel, eriti kui räägitakse töö-, spordi- või lasterõivastest. Selline sõnavara on tavaliselt neutraalne ja sobib hästi nii igapäevases kui ka ametlikumas kontekstis, näiteks rõivaste müügikuulutustes, tootekirjeldustes või moeartiklites. Sõna ei kanna endas slängi ega kõnekeele varjundeid, mistõttu sobib see hästi neutraalsetesse ja formaalsetesse tekstidesse."	""
"kombi"	"pika kerega ruumikas, hrl kolme istmereaga sõiduauto, kus istmete kõrvaldamisega on võimalik moodustada mahukas pakiruum"	"neutraalsetes/formaalsetes"	"Sõna ""kombi"" kasutatakse peamiselt autotööstuse ja transpordi kontekstis, kus see viitab konkreetsele sõidukitüübile. Selline terminoloogia on tavapärane tehnilistes kirjeldustes, ametlikes dokumentides ja autoesitlustes, mis on pigem neutraalsed või formaalsed tekstid. Informaalsetes vestlustes võib kasutada lihtsamaid või üldisemaid väljendeid autode kohta."	""
"kombiauto"	"pika kerega ruumikas, hrl kolme istmereaga sõiduauto, kus istmete kõrvaldamisega on võimalik moodustada mahukas pakiruum"	"neutraalsetes/formaalsetes"	"Sõna ""kombiauto"" on tehniline termin, mida kasutatakse sõidukite kirjeldamisel. Sellised terminid on tavaliselt neutraalsed ja neid kasutatakse sageli ametlikes dokumentides, nagu auto tehnilised kirjeldused, müügikuulutused ja liiklusreeglitega seotud tekstid. Seetõttu sobib see pigem neutraalsetesse või formaalsetesse tekstidesse."	""
"kombo"	"teataval viisil koos esinevate sümbolite, nähtuste, esemete vm elementide korrastatud rühm"	"informaalsetes"	"Sõna ""kombo"" kasutatakse sageli igapäevases kõnepruugis ja mitteametlikes kontekstides, näiteks kirjeldamaks toidukombinatsioone, mängustrateegiaid või muid igapäevaseid olukordi, kus erinevad elemendid on koos. See sõna on laenatud inglise keelest ja selle kasutus on levinud peamiselt noorte seas ning mitteametlikes vestlustes, nagu sotsiaalmeedia postitused ja foorumid. Formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja ametlikumaid väljendeid."	""
"komet"	"jant, tembutamine"	"informaalsetes"	"Sõna ""komet"" tähenduses ""jant, tembutamine"" viitab tegevustele, mis on mängulised ja lõbusad ning sageli seotud mitteametlike olukordadega. Selliseid sõnu kasutatakse tavaliselt igapäevases kõnepruugis, sõprade vahelises suhtluses või mitteametlikes kirjutistes, nagu blogid ja sotsiaalmeedia postitused, kus keelekasutus on vabam ja vähem formaalne."	""
"komm"	"arvamusavaldus mingi sündmuse, kellegi sõnavõtu vms kohta	 selgitav, täiendav või arvustav märkus mingi teksti kohta	 selgitus või hinnangut andev märkus"	"informaalsetes"	"Sõna ""komm"" kasutatakse sageli lühendina sõnast ""kommentaar"" ning see on levinud peamiselt internetikeskkondades nagu foorumid, sotsiaalmeedia ja blogid. Selline lühendamine ja keelekasutus on tüüpiline informaalsetele tekstidele, kus kasutatakse sageli kõnekeelseid ja mitteametlikke väljendeid."	""
"kommar"	"kommunismi pooldaja	 kommunistliku partei liige"	"informaalsetes"	"Sõna ""kommar"" on lühend ja kõnekeelne väljend, mida kasutatakse sageli halvustavas või iroonilises kontekstis. Sellised väljendid on tavaliselt omased mitteametlikele suhtluskanalitele, nagu foorumid, sotsiaalmeedia ja igapäevane kõnepruuk, mitte ametlikele või formaalsetele tekstidele."	""
"kommima"	"millegi kohta selgitusi esitama või arvamust avaldama	 mingi sündmuse, teksti vm kohta selgitavaid, täiendavaid või arvustavaid märkusi tegema, oma arvamust avaldama"	"informaalsetes"	"Sõna ""kommima"" kasutatakse sageli internetis ja sotsiaalmeedias, kus inimesed avaldavad oma arvamust või teevad märkusi postituste ja artiklite kohta. See on slängisõna, mis on tuletatud ingliskeelsest sõnast ""comment"" ning seetõttu sobib pigem mitteametlikesse vestlustesse ja tekstidesse, nagu blogid, foorumid ja kommentaariumid. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid väljendeid nagu ""kommenteerima"" või ""arvustama""."	""
"kommionu"	"(seksuaalselt) ohtlik lastemeelitaja"	"informaalsetes"	"Sõna ""kommionu"" kasutatakse tihti kõnekeeles ja mitteametlikes olukordades, et viidata (seksuaalselt) ohtlikule lastemeelitajale. See on pigem slängi kuuluv termin, mida kasutatakse hoiatavalt või naljatlevalt, mitte ametlikes dokumentides või formaalsetes tekstides."	""
"kommu"	"kommunismi pooldaja	 kommunistliku partei liige"	"informaalsetes"	"Sõna ""kommu"" on lühendatud ja kõnekeelne vorm sõnast ""kommunist"" või ""kommunismi pooldaja"". Sellised lühendatud ja lihtsustatud vormid on tavaliselt iseloomulikud mitteametlikule suhtlusele, nagu näiteks vestlused sotsiaalmeedias, foorumites või igapäevases kõnepruugis. Formaalsetes tekstides eelistatakse tõenäoliselt täisvormi."	""
"kommunaalid"	"rahasumma, mis makstakse eluaseme vm hoone kütte, vee, prügiveo, elektri vm kommunaalteenuste eest"	"informaalsetes"	"Sõna ""kommunaalid"" kasutatakse sageli igapäevases kõnepruugis ja mitteametlikes kontekstides, näiteks vestlustes sõprade vahel või sotsiaalmeedias, kui räägitakse eluasemekuludest. Formaalsetes tekstides, nagu ametlikud dokumendid või lepingud, kasutatakse tõenäolisemalt täpsemaid termineid nagu ""kommunaalteenuste tasud"" või ""kommunaalkulud""."	""
"komnoor"	"(Nõukogude ajal:) kommunistliku noorsooühingu liige, kommunistlik noor"	"neutraalsetes/formaalsetes"	"Sõna ""komnoor"" viitab ajaloolisele ja poliitilisele terminile, mis seondub Nõukogude Liidu ajalooga. Selliseid termineid kasutatakse tavaliselt ajaloolistes, poliitilistes või akadeemilistes kontekstides, kus on vaja täpset ja korrektset sõnavara. Seetõttu on see pigem neutraalsetes või formaalsetes tekstides kasutatav sõna."	""
"kompra"	"kompromiteerivad materjalid, mida kellegi kohta kogutakse"	"informaalsetes"	"Sõna ""kompra"" on lühendatud ja slängilik väljend, mida kasutatakse tihti mitteametlikes kontekstides, näiteks vestlustes, blogides või sotsiaalmeedias, et viidata kompromiteerivatele materjalidele. Selline väljend ei ole tavaliselt kasutusel ametlikes dokumentides või formaalsetes tekstides, kus eelistatakse täpsemat ja ametlikumat sõnastust."	""
"kompunnima"	"kombineerima"	"informaalsetes"	"Sõna ""kompunnima"" on kõnekeelne ja seda kasutatakse pigem mitteametlikes olukordades. See on tuletatud sõnast ""kombineerima"" ja omab veidi mängulist või lõbusat varjundit, mis sobib hästi igapäevasesse vestlusesse, kuid mitte ametlikesse või akadeemilistesse tekstidesse."	""
"kondiaur"	"(naljatamisi lihasejõu, füüsilise pingutuse kohta)"	"informaalsetes"	"Sõna ""kondiaur"" kasutatakse naljatlevalt ja see viitab lihasejõule või füüsilisele pingutusele. Selline väljend on pigem levinud kõnekeeles ja mitteametlikes olukordades, näiteks sõpradevahelises vestluses või humoorikates kontekstides. Formaalsetes või neutraalsetes tekstides kasutatakse tõenäoliselt täpsemaid ja neutraalsemaid väljendeid füüsilise pingutuse kohta."	""
"konku"	"väike, kitsas (ja pime) ruum"	"informaalsetes"	"Sõna ""konku"" kasutatakse sageli kõnekeeles, et kirjeldada väikest ja kitsast ruumi, mis võib olla ka pime. See on pigem slängi või kõnekeele väljend, mida kohtab tihti igapäevastes vestlustes ja mitteametlikes tekstides, nagu blogid või foorumid. Formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja neutraalsemaid termineid."	""
"kontorirott"	"kantseleiametnik"	"informaalsetes"	"Sõna ""kontorirott"" on kõnekeelne ja sageli kasutatakse seda veidi naljatlevalt või halvustavalt, et viidata inimesele, kes töötab kontoris või kantseleis. Selline väljend on tavaliselt levinud mitteametlikes vestlustes ja tekstides, nagu näiteks sõpradevahelised vestlused või sotsiaalmeedia postitused, mitte ametlikes dokumentides või formaalsetes tekstides."	""
"kontra"	"vastandatuna"	"informaalsetes"	"Sõna ""kontra"" kasutatakse sageli mitteametlikes kontekstides, nagu vestlused, foorumid ja sotsiaalmeedia, et viidata millegi vastandamisele või vastuseisule. See on lühike ja kõnekeelne väljend, mis sobib hästi kiiretesse ja mitteametlikesse suhtlusolukordadesse. Formaalsetes tekstides eelistatakse tavaliselt täpsemaid ja ametlikumaid väljendeid."	""
"kontraht"	"dokument, mis määrab isikute, asutuste vm vahelise kokkuleppe osaliste kohustused ja õigused	 dokument, mis määrab õigused ja kohustused osaliste vahel, kes sõlmivad mingi kokkuleppe"	"neutraalsetes/formaalsetes"	"Sõna ""kontraht"" viitab ametlikule dokumendile, mis määrab osaliste vahelised kohustused ja õigused. Selliseid dokumente käsitletakse tavaliselt ametlikus ja formaalses kontekstis, nagu juriidilised lepingud, äridokumendid ja ametlikud kokkulepped. Seetõttu on sõna kasutus pigem neutraalsetes või formaalsetes tekstides."	""
"koobard"	"viletsas seisus, vaevaliselt liikuv inimene"	"informaalsetes"	"Sõna ""koobard"" on slängilaadne väljend, mida kasutatakse pigem kõnekeeles ja mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud suulises kõnes, sotsiaalmeedias või mitteametlikes kirjutistes, kus kasutatakse vabamat ja vähem formaalset keelt."	""
"koolema"	"elus olemast lakkama	 kui keegi sureb, siis ta elu lõpeb"	"informaalsetes"	"Sõna ""koolema"" on kõnekeelne ja seda kasutatakse pigem mitteametlikes olukordades. See on vähem formaalne viis surma kirjeldamiseks ning seetõttu sobib see rohkem igapäevasesse vestlusesse, näiteks sõpradevahelistesse vestlustesse või mitteametlikesse kirjutistesse nagu blogid ja sotsiaalmeedia postitused. Formaalsetes tekstides eelistatakse tavaliselt sõna ""surema""."	""
"kooliplika"	"kooliealine, koolis käiv tütarlaps"	"informaalsetes"	"Sõna ""kooliplika"" on kõnekeelne väljend, mida kasutatakse sageli mitteametlikes olukordades. See on pigem slängi kuuluv sõna, mida võib kohata vestlustes, blogides või sotsiaalmeedias, kuid mitte ametlikes dokumentides või akadeemilistes tekstides."	""
"koolitükk"	"koolist koduülesandeks antu	 see, mis koolis koduseks ülesandeks antakse"	"neutraalsetes/formaalsetes"	"Sõna ""koolitükk"" viitab konkreetsele haridusalasele mõistele, mis on seotud kooli ja õppetööga. Seda kasutatakse tavaliselt haridusalastes kontekstides, nagu õppekavad, õpetajate juhendid ja õpilastele antud juhised. Seetõttu on see sobivam neutraalsetes ja formaalsetes tekstides, kus arutatakse haridusega seotud teemasid."	""
"koolma"	"elus olemast lakkama	 kui keegi sureb, siis ta elu lõpeb"	"neutraalsetes/formaalsetes"	"Sõna ""koolma"" on vanem ja kirjanduslikum väljend, mida kasutatakse pigem neutraalsetes või formaalsetes kontekstides, näiteks kirjanduses, ajalooraamatutes või ametlikes tekstides. See ei ole tavapärane igapäevases kõnekeeles, kus kasutatakse sagedamini sõna ""surema"". Seetõttu sobib see pigem neutraalsetesse või formaalsetesse tekstidesse."	""
"koolmeisterdama"	"õpetajaametit pidama"	"neutraalsetes/formaalsetes"	"Sõna ""koolmeisterdama"" viitab õpetajaameti pidamisele, mis on seotud hariduse ja ametialase tegevusega. Sellised teemad on tavaliselt käsitletud neutraalsetes või formaalsetes kontekstides, nagu haridusalased arutelud, ametlikud dokumendid või haridusasutuste suhtlus. Sõna ei ole slängiline ega kõnekeelne, mistõttu ei sobi see pigem informaalsetesse tekstidesse."	""
"koonukas"	"Eestis aastatel 1991–2002 tegutsenud Eesti Koonderakonna liige"	"informaalsetes"	"Sõna ""koonukas"" on lühend ja kõnekeelne väljend, mida tõenäoliselt kasutati mitteametlikes vestlustes või tekstides, et viidata Eesti Koonderakonna liikmetele. Sellised lühendid ja hüüdnimed on tavaliselt omased mitteametlikule keelekasutusele, nagu näiteks vestlused, blogid või sotsiaalmeedia postitused."	""
"koosa"	"(naha peale andmise, peksasaamise vms kohta)"	"informaalsetes"	"Sõna ""koosa"" kasutatakse sageli slängina või kõnekeeles, et viidata füüsilisele karistusele või peksmisele. Sellised väljendid on tavaliselt levinud igapäevases kõnepruugis, sõpradevahelistes vestlustes või mitteametlikes olukordades, nagu näiteks sotsiaalmeedias või foorumites. Formaalsetes tekstides kasutatakse tõenäoliselt teistsuguseid väljendeid, mis on neutraalsemad või ametlikumad."	""
"kopeer"	"ühelt küljelt tumeda pigmendiseguga kaetud õhuke paber ärakirja tegemiseks"	"neutraalsetes/formaalsetes"	"Sõna ""kopeer"" viitab konkreetsele esemele, mida kasutatakse ärakirjade tegemiseks. Selliseid tehnilisi termineid kasutatakse tavaliselt neutraalsetes või formaalsetes kontekstides, nagu näiteks ametlikud dokumendid, juhendid või tehnilised kirjeldused. Sõna ei ole slängiline ega kõnekeelne, mistõttu ei ole see tõenäoliselt levinud informaalsetes tekstides."	""
"koperdis"	"aeglane või saamatu inimene"	"informaalsetes"	"Sõna ""koperdis"" kasutatakse tihti kõnekeeles, et kirjeldada kedagi, kes on aeglane või saamatu. Selline väljend on pigem halvustav ja seda kasutatakse tavaliselt mitteametlikes olukordades, näiteks sõpradevahelises vestluses või internetikommentaarides, mitte ametlikes või neutraalsetes tekstides."	""
"koputaja"	"inimene, kes teis(t)e peale kaebab või teise(d) üles annab"	"informaalsetes"	"Sõna ""koputaja"" kasutatakse sageli negatiivse varjundiga, viidates inimesele, kes kaebab või annab teisi üles. Selline terminoloogia on tavaliselt levinud mitteametlikes vestlustes, nagu näiteks sõpradevahelised arutelud, sotsiaalmeedia postitused või foorumid, kus väljendatakse isiklikke arvamusi ja emotsioone. Formaalsetes tekstides eelistatakse tõenäoliselt neutraalsemaid või ametlikumaid termineid, nagu ""informeerija"" või ""teavitaja""."	""
"korp"	"kinnine üliõpilasorganisatsioon, mille liige hrl kannab eraldusvärvidega mütsi ja rinnapaela"	"neutraalsetes/formaalsetes"	"Sõna ""korp"" viitab spetsiifilisele organisatsioonile, millel on kindel struktuur ja traditsioonid. Sellised terminid on tavaliselt seotud haridusasutuste ja ametlike organisatsioonidega ning neid kasutatakse neutraalsetes või formaalsetes kontekstides, nagu akadeemilised tekstid, ametlikud dokumendid ja artiklid, mis käsitlevad haridust või üliõpilaselu."	""
"korralt"	"otsekohe, jalamaid, korrapealt"	"informaalsetes"	"Sõna ""korralt"" tähenduses ""otsekohe, jalamaid, korrapealt"" on kõnekeelne väljend, mida kasutatakse pigem igapäevases suhtluses ja mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud suulises kõnes ja mitteametlikes kirjalikes tekstides nagu blogid ja sotsiaalmeedia postitused. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja standardsemaid väljendeid."	""
"koslep"	"(peksaandmise või -saamise, karistamise kohta)"	"informaalsetes"	"Sõna ""koslep"" kasutatakse sageli kõnekeeles ja slängis, et viidata füüsilisele karistamisele või peksmisele. Selline väljend on tavaliselt levinud mitteametlikes olukordades, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või foorumid, kus kasutatakse vabamat keelepruuki. Formaalsetes tekstides eelistatakse tõenäoliselt neutraalsemaid või täpsemaid väljendeid."	""
"koss"	"sportlik mäng, kus üks võistkond püüab palli teise võistkonna korvi visata	 sportmäng, milles kumbki meeskond püüab palli vastaspoole korvi visata"	"informaalsetes"	"Sõna ""koss"" on lühend sõnast ""korvpall"" ja seda kasutatakse sageli kõnekeeles ning mitteametlikes olukordades. Sellised lühendid ja slängisõnad on tavaliselt omased just informaalsetele tekstidele, nagu näiteks sõpradevahelised vestlused, sotsiaalmeedia postitused ja foorumid. Formaalsetes ja neutraalsetes tekstides eelistatakse kasutada täisvormi ""korvpall""."	""
